"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.811778843E1,4.673115537E-2,-2.244928107E-2,9.162971750E-3
3.811991364E1,-9.162971983E-4,4.963276163E-2,1.832594397E-3
3.812203890E1,5.192350596E-3,6.918043643E-2,5.497782957E-3
3.812416416E1,1.374445762E-2,1.298087649E-2,-3.054323839E-3
3.812628937E1,4.917461425E-2,2.764163166E-2,6.719512399E-3
3.812841463E1,5.283980444E-2,-5.299251899E-2,9.162971750E-3
3.813053983E1,4.184423760E-2,-6.032289565E-2,6.719512399E-3
3.813266509E1,1.527161920E-3,2.886336111E-2,5.497782957E-3
3.813479036E1,-1.069013402E-2,4.841103405E-2,6.108647794E-4
3.813691556E1,1.527161920E-3,2.886336111E-2,6.108647794E-4
3.813904082E1,3.451386094E-2,-9.010255337E-3,7.941242307E-3
3.814116608E1,3.207040206E-2,-4.444041103E-2,7.941242307E-3
3.814329129E1,1.740964688E-2,-4.123337101E-3,1.282816008E-2
3.814541655E1,1.527161920E-3,-1.878409274E-2,7.941242307E-3
3.814754176E1,3.054323897E-4,8.093958721E-3,4.276053514E-3
3.814966702E1,-4.581485875E-3,3.130681813E-2,1.038470119E-2
3.815179228E1,2.107483521E-2,7.635809598E-4,5.497782957E-3
3.815391749E1,1.863137633E-2,-2.489273995E-2,1.282816008E-2
3.815604275E1,2.748891478E-3,-6.566796452E-3,7.941242307E-3
3.815816801E1,-1.557705179E-2,1.908952370E-2,7.941242307E-3
3.816029322E1,-1.802051067E-2,2.886336111E-2,6.719512399E-3
3.816241848E1,-1.557705179E-2,5.574141070E-2,7.941242307E-3
3.816454369E1,3.970621154E-3,7.040216774E-2,3.054323839E-3
3.816666895E1,1.740964688E-2,6.872228812E-3,1.160643063E-2
3.816879421E1,1.863137633E-2,-9.010255337E-3,6.719512399E-3
3.817091942E1,3.970621154E-3,-1.679878100E-3,6.719512399E-3
3.817304468E1,-1.924224012E-2,5.818486959E-2,-1.832594397E-3
3.817516994E1,-1.191186346E-2,9.239330143E-2,3.054323839E-3
3.817729515E1,1.863137633E-2,5.451968312E-2,1.832594397E-3
3.817942041E1,3.573558852E-2,-1.756236330E-2,5.497782957E-3
3.818154562E1,2.351829410E-2,-1.878409274E-2,9.162971750E-3
3.818367088E1,5.192350596E-3,2.275471389E-2,6.108647794E-4
3.818579614E1,-5.803215317E-3,6.795870513E-2,6.108647794E-4
3.818792140E1,1.252272818E-2,4.230238497E-2,-6.108647794E-4
3.819004660E1,2.962694131E-2,8.093958721E-3,3.054323839E-3
3.819217186E1,4.062250629E-2,-2.367101051E-2,1.832594397E-3
3.819429707E1,2.718348242E-2,-4.444041103E-2,4.276053514E-3
3.819642233E1,3.970621154E-3,4.428769462E-3,-1.832594397E-3
3.819854754E1,3.970621154E-3,4.108065739E-2,-1.832594397E-3
3.820067280E1,1.863137633E-2,9.315688163E-3,-3.054323839E-3
3.820279806E1,3.084867075E-2,3.207040019E-3,-4.276053514E-3
3.820492327E1,2.474002354E-2,-3.100138716E-2,4.276053514E-3
3.820704853E1,2.229656465E-2,-4.321868345E-2,3.054323839E-3
3.820917374E1,6.414080039E-3,-4.321868345E-2,6.108647794E-4
3.821129900E1,-9.468403645E-3,3.130681813E-2,-3.054323839E-3
3.821342426E1,-5.803215317E-3,2.031125315E-2,-4.276053514E-3
3.821554947E1,6.414080039E-3,-7.788525894E-3,6.108647794E-4
3.821767473E1,5.192350596E-3,-2.367101051E-2,6.108647794E-4
3.821979999E1,-1.191186346E-2,-3.344484791E-2,4.276053514E-3
3.822192520E1,-5.803215317E-3,3.207040019E-3,5.497782957E-3
3.822405046E1,-1.191186346E-2,7.635809598E-4,4.276053514E-3
3.822617572E1,1.496618707E-2,-1.679878100E-3,4.276053514E-3
3.822830093E1,-7.024944760E-3,-1.389717404E-2,4.276053514E-3
3.823042619E1,-1.191186346E-2,1.420260593E-2,9.162971750E-3
3.823255140E1,-2.168569900E-2,-1.267544460E-2,7.941242307E-3
3.823467666E1,-1.679878123E-2,1.175914705E-2,-6.108647794E-4
3.823680192E1,-1.679878123E-2,4.718930274E-2,5.497782957E-3
3.823892713E1,2.748891478E-3,3.863719851E-2,7.941242307E-3
3.824105239E1,1.527161920E-3,-1.756236330E-2,5.497782957E-3
3.824317765E1,-9.162971983E-4,-2.122755162E-2,1.282816008E-2
3.824530286E1,-3.359756200E-3,-1.267544460E-2,1.160643063E-2
3.824742812E1,-1.069013402E-2,2.764163166E-2,4.276053514E-3
3.824955327E1,-4.581485875E-3,4.352411628E-2,1.160643063E-2
3.825167858E1,1.130099874E-2,1.542433538E-2,1.832594397E-3
3.825380384E1,1.863137633E-2,-6.566796452E-3,7.941242307E-3
3.825592905E1,1.130099874E-2,-4.199695215E-2,9.162971750E-3
3.825805431E1,2.748891478E-3,-2.000582218E-2,1.038470119E-2
3.826017957E1,-1.435532235E-2,2.886336111E-2,4.276053514E-3
3.826230478E1,-5.803215317E-3,3.497200832E-2,5.497782957E-3
3.826443004E1,1.740964688E-2,-6.566796452E-3,-1.832594397E-3
3.826655525E1,5.192350596E-3,-3.344484791E-2,-3.054323839E-3
3.826868051E1,-8.246674202E-3,7.635809598E-4,5.497782957E-3
3.827080577E1,3.054323897E-4,4.428769462E-3,4.276053514E-3
3.827293098E1,2.748891478E-3,-4.444041103E-2,-6.719512399E-3
3.827505624E1,1.863137633E-2,5.650499370E-3,3.054323839E-3
3.827718150E1,1.252272818E-2,-1.634063199E-2,6.108647794E-4
3.827930671E1,8.857538924E-3,-4.077522457E-2,3.054323839E-3
3.828143197E1,-9.468403645E-3,-5.543597788E-2,1.832594397E-3
3.828355718E1,-7.024944760E-3,-4.199695215E-2,-1.832594397E-3
3.828568244E1,-2.046396956E-2,6.872228812E-3,-4.276053514E-3
3.828780770E1,-5.803215317E-3,2.641990222E-2,-1.832594397E-3
3.828993291E1,-8.246674202E-3,-3.711003438E-2,-5.497782957E-3
3.829205817E1,5.192350596E-3,-2.489273995E-2,5.497782957E-3
3.829418343E1,-9.162971983E-4,-8.109229803E-2,1.832594397E-3
3.829630864E1,2.748891478E-3,-6.643154472E-2,6.108647794E-4
3.829843390E1,-1.802051067E-2,-1.267544460E-2,3.054323839E-3
3.830055911E1,-2.168569900E-2,3.985892609E-2,-6.108647794E-4
3.830268437E1,-2.046396956E-2,8.093958721E-3,-6.108647794E-4
3.830480963E1,-9.468403645E-3,-2.611446939E-2,6.719512399E-3
3.830693483E1,-5.803215317E-3,-6.520981342E-2,6.719512399E-3
3.830906009E1,-1.802051067E-2,-3.100138716E-2,7.941242307E-3
3.831118536E1,-4.001164436E-2,8.261945844E-2,6.719512399E-3
3.831331056E1,-2.535088919E-2,6.551524997E-2,-6.108647794E-4
3.831543582E1,-8.246674202E-3,-9.010255337E-3,6.719512399E-3
3.831756103E1,5.192350596E-3,-9.010255337E-3,3.054323839E-3
3.831968629E1,-7.024944760E-3,-3.466657549E-2,7.941242307E-3
3.832181155E1,-2.168569900E-2,1.175914705E-2,-1.832594397E-3
3.832393676E1,-2.901607752E-2,6.795870513E-2,1.832594397E-3
3.832606202E1,-1.802051067E-2,5.574141070E-2,-6.108647794E-4
3.832818728E1,-9.468403645E-3,8.093958721E-3,-6.108647794E-4
3.833031249E1,1.527161920E-3,-9.010255337E-3,9.162971750E-3
3.833243775E1,3.054323897E-4,-5.299251899E-2,-3.054323839E-3
3.833456296E1,-8.246674202E-3,7.635809598E-4,3.054323839E-3
3.833668822E1,-2.046396956E-2,4.963276163E-2,6.108647794E-4
3.833881348E1,-1.191186346E-2,4.352411628E-2,-5.497782957E-3
3.834093869E1,-9.162971983E-4,5.650499370E-3,6.108647794E-4
3.834306395E1,1.130099874E-2,-6.887500733E-2,6.108647794E-4
3.834518916E1,1.374445762E-2,-7.742711157E-2,-6.108647794E-4
3.834731442E1,1.527161920E-3,-2.000582218E-2,1.832594397E-3
3.834943968E1,-1.191186346E-2,2.275471389E-2,-6.108647794E-4
3.835156489E1,-1.435532235E-2,3.985892609E-2,-1.038470119E-2
3.835369015E1,-2.138026757E-3,-3.100138716E-2,-3.054323839E-3
3.835581541E1,1.252272818E-2,-7.009673119E-2,1.832594397E-3
3.835794062E1,-2.138026757E-3,-3.833176568E-2,-5.497782957E-3
3.836006588E1,-2.046396956E-2,5.650499370E-3,-1.832594397E-3
3.836219108E1,-1.191186346E-2,1.053741761E-2,-7.941242307E-3
3.836431634E1,-2.412915789E-2,2.275471389E-2,-9.162971750E-3
3.836644161E1,-1.924224012E-2,2.031125315E-2,-6.719512399E-3
3.836856681E1,-5.803215317E-3,-6.276635826E-2,6.108647794E-4
3.837069207E1,5.192350596E-3,-7.254019380E-2,1.832594397E-3
3.837281733E1,-2.901607752E-2,3.008509055E-2,-3.054323839E-3
3.837494254E1,-2.901607752E-2,7.528908551E-2,-6.719512399E-3
3.837706780E1,-3.023780696E-2,5.329795182E-2,-3.054323839E-3
3.837919306E1,2.748891478E-3,-2.000582218E-2,4.276053514E-3
3.838131827E1,3.054323897E-4,-8.964440972E-2,-1.832594397E-3
3.838344353E1,-9.468403645E-3,-2.000582218E-2,1.832594397E-3
3.838556874E1,-3.512472659E-2,5.818486959E-2,6.719512399E-3
3.838769400E1,-4.612028971E-2,1.033888608E-1,-4.276053514E-3
3.838981926E1,-3.512472659E-2,6.795870513E-2,-6.108647794E-4
3.839194447E1,3.970621154E-3,-3.100138716E-2,6.719512399E-3
3.839406973E1,8.857538924E-3,-7.131846249E-2,4.276053514E-3
3.839619499E1,-2.138026757E-3,4.428769462E-3,4.276053514E-3
3.839832020E1,-2.046396956E-2,5.329795182E-2,1.160643063E-2
3.840044546E1,-1.802051067E-2,6.673697382E-2,-7.941242307E-3
3.840257067E1,-1.069013402E-2,3.130681813E-2,1.832594397E-3
3.840469593E1,1.527161920E-3,-2.244928107E-2,3.054323839E-3
3.840682119E1,5.192350596E-3,-5.543597788E-2,4.276053514E-3
3.840894640E1,-1.679878123E-2,3.008509055E-2,6.108647794E-4
3.841107166E1,-2.657261863E-2,6.918043643E-2,-1.832594397E-3
3.841319692E1,-1.557705179E-2,4.230238497E-2,-7.941242307E-3
3.841532213E1,-8.246674202E-3,1.908952370E-2,-5.497782957E-3
3.841744739E1,-8.246674202E-3,-5.345067009E-3,-3.054323839E-3
3.841957259E1,-2.138026757E-3,-1.634063199E-2,-4.276053514E-3
3.842169786E1,-1.313359290E-2,3.252854943E-2,-7.941242307E-3
3.842382312E1,-9.162971983E-4,5.085449293E-2,-4.276053514E-3
3.842594832E1,-9.162971983E-4,1.420260593E-2,-1.404988952E-2
3.842807358E1,1.252272818E-2,-1.634063199E-2,-4.276053514E-3
3.843019884E1,-3.359756200E-3,-3.100138716E-2,-6.719512399E-3
3.843232405E1,3.054323897E-4,-4.123337101E-3,-7.941242307E-3
3.843444931E1,-1.557705179E-2,1.664606482E-2,-6.719512399E-3
3.843657457E1,-4.581485875E-3,6.551524997E-2,-6.719512399E-3
3.843869978E1,3.054323897E-4,7.635809598E-4,-1.160643063E-2
3.844082504E1,2.596175298E-2,-2.367101051E-2,4.276053514E-3
3.844295025E1,2.229656465E-2,-7.620538026E-2,-6.719512399E-3
3.844507551E1,1.130099874E-2,-7.620538026E-2,-5.497782957E-3
3.844720077E1,-1.435532235E-2,4.841103405E-2,4.276053514E-3
3.844932598E1,-1.924224012E-2,4.841103405E-2,-7.941242307E-3
3.845145124E1,-9.468403645E-3,6.872228812E-3,-5.497782957E-3
3.845357645E1,6.414080039E-3,-7.788525894E-3,1.832594397E-3
3.845570171E1,1.130099874E-2,-7.131846249E-2,3.054323839E-3
3.845782697E1,-1.191186346E-2,-3.222311661E-2,3.054323839E-3
3.845995218E1,-3.756818548E-2,9.483675659E-2,5.497782957E-3
3.846207744E1,-2.290742844E-2,7.406735420E-2,-1.832594397E-3
3.846420270E1,-7.024944760E-3,-4.123337101E-3,6.108647794E-4
3.846632791E1,-2.138026757E-3,-1.679878100E-3,1.832594397E-3
3.846845317E1,-1.435532235E-2,-1.634063199E-2,5.497782957E-3
3.847057838E1,-3.268126398E-2,5.574141070E-2,-3.054323839E-3
3.847270364E1,-3.390299529E-2,1.156061590E-1,5.497782957E-3
3.847482890E1,-7.024944760E-3,3.008509055E-2,6.108647794E-4
3.847695411E1,5.192350596E-3,-1.679878100E-3,5.497782957E-3
3.847907937E1,-3.359756200E-3,2.519817278E-2,3.054323839E-3
3.848120463E1,-8.246674202E-3,-4.123337101E-3,3.054323839E-3
3.848332978E1,-2.290742844E-2,6.918043643E-2,-7.941242307E-3
3.848545509E1,-3.359756200E-3,8.017600328E-2,9.162971750E-3
3.848758036E1,1.527161920E-3,-1.267544460E-2,-5.497782957E-3
3.848970556E1,-9.162971983E-4,3.375028074E-2,1.832594397E-3
3.849183077E1,-4.581485875E-3,2.153298259E-2,3.054323839E-3
3.849395603E1,8.857538924E-3,-3.833176568E-2,-6.108647794E-4
3.849608129E1,-4.581485875E-3,3.130681813E-2,3.054323839E-3
3.849820655E1,-9.162971983E-4,5.696314201E-2,-6.108647794E-4
3.850033176E1,1.130099874E-2,-4.123337101E-3,-6.108647794E-4
3.850245702E1,1.007926930E-2,-2.901607659E-3,-6.719512399E-3
3.850458223E1,1.130099874E-2,-2.000582218E-2,3.054323839E-3
3.850670749E1,-3.359756200E-3,5.650499370E-3,-4.276053514E-3
3.850883275E1,-5.803215317E-3,4.352411628E-2,4.276053514E-3
3.851095796E1,7.635809947E-3,-1.267544460E-2,-1.832594397E-3
3.851308322E1,1.130099874E-2,-9.010255337E-3,3.054323839E-3
3.851520848E1,5.192350596E-3,1.908952370E-2,-6.108647794E-4
3.851733369E1,5.192350596E-3,-5.054906011E-2,6.719512399E-3
3.851945895E1,-5.803215317E-3,-2.244928107E-2,-1.832594397E-3
3.852158416E1,-2.046396956E-2,7.162389904E-2,5.497782957E-3
3.852370942E1,-4.581485875E-3,1.908952370E-2,4.276053514E-3
3.852583468E1,-9.468403645E-3,4.428769462E-3,6.108647794E-4
3.852795989E1,2.748891478E-3,1.786779426E-2,9.162971750E-3
3.853008515E1,3.970621154E-3,-6.398808211E-2,7.941242307E-3
3.853221041E1,-1.313359290E-2,4.428769462E-3,6.108647794E-4
3.853433562E1,-2.901607752E-2,9.117157012E-2,1.282816008E-2
3.853646088E1,-2.046396956E-2,3.985892609E-2,4.276053514E-3
3.853858614E1,-2.290742844E-2,5.574141070E-2,7.941242307E-3
3.854071134E1,-1.191186346E-2,3.008509055E-2,1.160643063E-2
3.854283661E1,3.054323897E-4,-2.855792828E-2,1.404988952E-2
3.854496181E1,-3.359756200E-3,1.908952370E-2,7.941242307E-3
3.854708707E1,-1.313359290E-2,6.429351866E-2,2.015853859E-2
3.854921233E1,-1.679878123E-2,3.863719851E-2,7.941242307E-3
3.855133754E1,-1.313359290E-2,5.451968312E-2,1.404988952E-2
3.855346280E1,-1.069013402E-2,2.397644334E-2,1.527161989E-2
3.855558806E1,-7.024944760E-3,6.872228812E-3,1.649334840E-2
3.855771327E1,-1.924224012E-2,6.551524997E-2,1.160643063E-2
3.855983853E1,-9.468403645E-3,5.329795182E-2,1.649334840E-2
3.856196374E1,-7.024944760E-3,1.908952370E-2,6.719512399E-3
3.856408900E1,-1.069013402E-2,6.795870513E-2,1.404988952E-2
3.856621426E1,-4.581485875E-3,2.031125315E-2,1.282816008E-2
3.856833947E1,5.192350596E-3,-2.122755162E-2,9.162971750E-3
3.857046473E1,-3.359756200E-3,5.207622424E-2,1.282816008E-2
3.857258999E1,8.857538924E-3,3.619373962E-2,5.497782957E-3
3.857471520E1,3.054323897E-4,-1.679878100E-3,1.160643063E-2
3.857684046E1,3.970621154E-3,3.741546720E-2,6.719512399E-3
3.857896572E1,6.414080039E-3,-2.000582218E-2,1.893680729E-2
3.858109093E1,1.130099874E-2,-1.389717404E-2,6.108647794E-4
3.858321619E1,-7.024944760E-3,4.963276163E-2,9.162971750E-3
3.858534140E1,1.007926930E-2,3.863719851E-2,1.038470119E-2
3.858746666E1,2.748891478E-3,-2.611446939E-2,4.276053514E-3
3.858959192E1,2.351829410E-2,-2.122755162E-2,1.649334840E-2
3.859171713E1,1.374445762E-2,-5.543597788E-2,1.282816008E-2
3.859384239E1,3.970621154E-3,5.650499370E-3,1.282816008E-2
3.859596759E1,-1.191186346E-2,4.352411628E-2,1.404988952E-2
3.859809286E1,-3.359756200E-3,-2.901607659E-3,4.276053514E-3
3.860021812E1,-4.581485875E-3,2.764163166E-2,1.160643063E-2
3.860234332E1,1.527161920E-3,1.053741761E-2,1.160643063E-2
3.860446858E1,8.857538924E-3,-5.299251899E-2,1.282816008E-2
3.860659379E1,-5.803215317E-3,1.298087649E-2,1.649334840E-2
3.860871905E1,-1.191186346E-2,4.841103405E-2,1.649334840E-2
3.861084431E1,-2.046396956E-2,9.315688163E-3,6.719512399E-3
3.861296952E1,-1.557705179E-2,2.764163166E-2,1.771507785E-2
3.861509478E1,-1.802051067E-2,1.420260593E-2,1.771507785E-2
3.861722004E1,-1.313359290E-2,8.093958721E-3,1.527161989E-2
3.861934525E1,-2.779434808E-2,6.307178736E-2,1.160643063E-2
3.862147051E1,-1.069013402E-2,5.207622424E-2,1.404988952E-2
3.862359577E1,-7.024944760E-3,-9.010255337E-3,1.282816008E-2
3.862572098E1,-4.581485875E-3,3.741546720E-2,2.015853859E-2
3.862784624E1,-1.313359290E-2,2.031125315E-2,1.649334840E-2
3.862997145E1,-2.046396956E-2,1.908952370E-2,1.038470119E-2
3.863209671E1,-9.468403645E-3,6.307178736E-2,1.649334840E-2
3.863422197E1,-3.359756200E-3,3.008509055E-2,1.160643063E-2
3.863634718E1,-4.581485875E-3,2.397644334E-2,1.282816008E-2
3.863847244E1,1.252272818E-2,8.093958721E-3,2.138026804E-2
3.864059770E1,1.740964688E-2,-4.321868345E-2,2.015853859E-2
3.864272291E1,1.007926930E-2,-3.466657549E-2,1.527161989E-2
3.864484817E1,-5.803215317E-3,5.207622424E-2,1.527161989E-2
3.864697338E1,-1.313359290E-2,4.841103405E-2,7.941242307E-3
3.864909864E1,-5.803215317E-3,1.175914705E-2,6.719512399E-3
3.865122390E1,1.130099874E-2,1.985310577E-3,1.282816008E-2
3.865334911E1,1.496618707E-2,-1.756236330E-2,1.404988952E-2
3.865547436E1,1.007926930E-2,-1.511890348E-2,1.160643063E-2
3.865759963E1,6.414080039E-3,2.031125315E-2,1.282816008E-2
3.865972483E1,2.748891478E-3,-6.566796452E-3,3.054323839E-3
3.866185009E1,-4.581485875E-3,5.650499370E-3,1.282816008E-2
3.866397536E1,5.192350596E-3,-1.511890348E-2,1.282816008E-2
3.866610056E1,6.414080039E-3,-2.122755162E-2,1.282816008E-2
3.866822582E1,-3.359756200E-3,-2.000582218E-2,1.038470119E-2
3.867035103E1,5.192350596E-3,3.008509055E-2,1.771507785E-2
3.867247629E1,-3.359756200E-3,-1.634063199E-2,4.276053514E-3
3.867460155E1,-5.803215317E-3,9.315688163E-3,1.771507785E-2
3.867672676E1,3.970621154E-3,-3.955349326E-2,1.893680729E-2
3.867885202E1,2.748891478E-3,-6.276635826E-2,1.771507785E-2
3.868097723E1,-4.581485875E-3,8.093958721E-3,1.160643063E-2
3.868310249E1,-1.557705179E-2,1.985310577E-3,1.771507785E-2
3.868522775E1,-2.290742844E-2,9.315688163E-3,7.941242307E-3
3.868735296E1,-2.290742844E-2,5.650499370E-3,1.404988952E-2
3.868947822E1,-1.557705179E-2,-1.756236330E-2,2.138026804E-2
3.869160348E1,-3.359756200E-3,-3.955349326E-2,1.649334840E-2
3.869372869E1,-3.359756200E-3,-1.023198478E-2,1.893680729E-2
3.869585395E1,-5.803215317E-3,4.428769462E-3,2.382372692E-2
3.869797921E1,-2.901607752E-2,4.428769462E-3,7.941242307E-3
3.870010442E1,-2.290742844E-2,1.053741761E-2,2.382372692E-2
3.870222968E1,-1.679878123E-2,-1.634063199E-2,2.382372692E-2
3.870435489E1,-1.069013402E-2,-2.122755162E-2,2.260199748E-2
3.870648015E1,-2.290742844E-2,9.315688163E-3,1.771507785E-2
3.870860541E1,-2.168569900E-2,3.375028074E-2,1.649334840E-2
3.871073062E1,-2.657261863E-2,9.315688163E-3,7.941242307E-3
3.871285588E1,-2.046396956E-2,2.397644334E-2,1.771507785E-2
3.871498108E1,-1.069013402E-2,5.650499370E-3,2.382372692E-2
3.871710634E1,2.748891478E-3,-3.588830680E-2,1.649334840E-2
3.871923161E1,2.748891478E-3,-1.679878100E-3,1.893680729E-2
3.872135681E1,-2.138026757E-3,1.786779426E-2,7.941242307E-3
3.872348207E1,-3.023780696E-2,1.664606482E-2,9.162971750E-3
3.872560733E1,-9.468403645E-3,3.375028074E-2,1.527161989E-2
3.872773254E1,-3.359756200E-3,-2.367101051E-2,1.893680729E-2
3.872985780E1,1.130099874E-2,-2.244928107E-2,1.038470119E-2
3.873198306E1,7.635809947E-3,-5.345067009E-3,1.160643063E-2
3.873410827E1,-5.803215317E-3,1.908952370E-2,1.404988952E-2
3.873623353E1,-1.679878123E-2,1.542433538E-2,7.941242307E-3
3.873835874E1,6.414080039E-3,-6.566796452E-3,1.893680729E-2
3.874048400E1,1.374445762E-2,-4.321868345E-2,1.282816008E-2
3.874260926E1,2.351829410E-2,-5.299251899E-2,1.404988952E-2
3.874473447E1,1.007926930E-2,-1.756236330E-2,1.771507785E-2
3.874685973E1,-1.557705179E-2,3.008509055E-2,4.276053514E-3
3.874898499E1,-2.412915789E-2,3.619373962E-2,7.941242307E-3
3.875111020E1,3.054323897E-4,-2.901607659E-3,1.527161989E-2
3.875323546E1,1.007926930E-2,-3.955349326E-2,1.893680729E-2
3.875536067E1,8.857538924E-3,-1.878409274E-2,1.404988952E-2
3.875748593E1,3.970621154E-3,-5.345067009E-3,1.527161989E-2
3.875961119E1,-1.679878123E-2,2.275471389E-2,5.497782957E-3
3.876173640E1,-2.290742844E-2,1.420260593E-2,1.527161989E-2
3.876386166E1,-1.802051067E-2,1.542433538E-2,1.404988952E-2
3.876598692E1,-7.024944760E-3,-5.345067009E-3,1.893680729E-2
3.876811213E1,-4.581485875E-3,-1.511890348E-2,9.162971750E-3
3.877023739E1,-9.468403645E-3,6.872228812E-3,1.404988952E-2
3.877236254E1,-3.634645417E-2,3.863719851E-2,9.162971750E-3
3.877448786E1,-3.145953640E-2,3.741546720E-2,1.771507785E-2
3.877661312E1,-1.924224012E-2,1.542433538E-2,1.649334840E-2
3.877873832E1,-3.359756200E-3,-2.901607659E-3,1.771507785E-2
3.878086358E1,3.970621154E-3,-2.000582218E-2,1.404988952E-2
3.878298884E1,-2.138026757E-3,-7.788525894E-3,1.649334840E-2
3.878511405E1,-4.123337194E-2,2.397644334E-2,9.162971750E-3
3.878723931E1,-2.657261863E-2,5.451968312E-2,2.382372692E-2
3.878936457E1,-1.679878123E-2,-1.679878100E-3,1.893680729E-2
3.879148978E1,8.857538924E-3,-3.222311661E-2,1.771507785E-2
3.879361504E1,5.192350596E-3,-3.344484791E-2,2.015853859E-2
3.879574025E1,-1.313359290E-2,2.886336111E-2,1.282816008E-2
3.879786551E1,-4.123337194E-2,4.718930274E-2,6.719512399E-3
3.879999077E1,-8.246674202E-3,2.641990222E-2,2.138026804E-2
3.880211598E1,1.527161920E-3,-3.222311661E-2,1.649334840E-2
3.880424124E1,2.351829410E-2,-3.955349326E-2,2.138026804E-2
3.880636645E1,-3.359756200E-3,-1.756236330E-2,1.649334840E-2
3.880849171E1,-1.802051067E-2,4.718930274E-2,5.497782957E-3
3.881061697E1,-3.023780696E-2,3.863719851E-2,1.160643063E-2
3.881274223E1,-7.024944760E-3,3.008509055E-2,1.404988952E-2
3.881486744E1,1.130099874E-2,-2.244928107E-2,1.649334840E-2
3.881699270E1,2.718348242E-2,-4.566214234E-2,1.649334840E-2
3.881911791E1,1.863137633E-2,-2.977965772E-2,1.527161989E-2
3.882124317E1,-8.246674202E-3,3.741546720E-2,7.941242307E-3
3.882336843E1,-2.412915789E-2,5.329795182E-2,1.282816008E-2
3.882549364E1,1.527161920E-3,2.519817278E-2,1.160643063E-2
3.882761890E1,2.351829410E-2,-5.177079141E-2,1.282816008E-2
3.882974410E1,3.329212964E-2,-4.932733253E-2,1.282816008E-2
3.883186936E1,6.414080039E-3,-1.679878100E-3,1.038470119E-2
3.883399463E1,-2.046396956E-2,5.207622424E-2,6.719512399E-3
3.883611983E1,-1.191186346E-2,3.497200832E-2,1.282816008E-2
3.883824509E1,7.635809947E-3,-1.023198478E-2,1.038470119E-2
3.884037036E1,3.329212964E-2,-5.665770918E-2,1.771507785E-2
3.884249556E1,4.428769648E-2,-8.720094711E-2,1.771507785E-2
3.884462082E1,3.970621154E-3,-1.267544460E-2,1.527161989E-2
3.884674603E1,-3.878991306E-2,8.872810751E-2,4.276053514E-3
3.884887129E1,-1.557705179E-2,2.764163166E-2,1.649334840E-2
3.885099655E1,1.130099874E-2,-4.444041103E-2,1.404988952E-2
3.885312176E1,2.474002354E-2,-5.910116807E-2,2.138026804E-2
3.885524702E1,1.527161920E-3,-3.344484791E-2,1.649334840E-2
3.885737228E1,-1.679878123E-2,2.153298259E-2,1.038470119E-2
3.885949749E1,-4.001164436E-2,4.841103405E-2,1.160643063E-2
3.886162275E1,-2.168569900E-2,2.153298259E-2,1.404988952E-2
3.886374801E1,3.970621154E-3,-4.444041103E-2,1.771507785E-2
3.886587322E1,1.374445762E-2,-5.665770918E-2,1.771507785E-2
3.886799848E1,-9.162971983E-4,-2.611446939E-2,1.771507785E-2
3.887012374E1,-2.168569900E-2,2.764163166E-2,1.160643063E-2
3.887224895E1,-4.123337194E-2,3.741546720E-2,9.162971750E-3
3.887437421E1,-1.679878123E-2,1.542433538E-2,1.404988952E-2
3.887649942E1,5.192350596E-3,-4.321868345E-2,1.527161989E-2
3.887862468E1,2.107483521E-2,-5.787943676E-2,1.527161989E-2
3.888074989E1,1.252272818E-2,-4.077522457E-2,1.282816008E-2
3.888287515E1,-1.802051067E-2,1.664606482E-2,1.038470119E-2
3.888500041E1,-2.412915789E-2,3.008509055E-2,1.038470119E-2
3.888712562E1,-1.191186346E-2,-2.901607659E-3,1.282816008E-2
3.888925088E1,1.863137633E-2,-4.566214234E-2,1.649334840E-2
3.889137614E1,3.940077871E-2,-7.254019380E-2,1.771507785E-2
3.889350134E1,2.962694131E-2,-7.376192510E-2,1.771507785E-2
3.889562661E1,-9.468403645E-3,1.175914705E-2,9.162971750E-3
3.889775181E1,-1.557705179E-2,4.352411628E-2,1.038470119E-2
3.889987707E1,5.192350596E-3,4.428769462E-3,1.527161989E-2
3.890200233E1,3.573558852E-2,-4.199695215E-2,1.282816008E-2
3.890412754E1,3.573558852E-2,-7.498364896E-2,1.527161989E-2
3.890625280E1,3.084867075E-2,-5.665770918E-2,1.282816008E-2
3.890837806E1,-8.246674202E-3,2.764163166E-2,1.038470119E-2
3.891050327E1,-2.046396956E-2,2.886336111E-2,6.719512399E-3
3.891262853E1,3.970621154E-3,4.428769462E-3,1.282816008E-2
3.891475374E1,2.596175298E-2,-2.855792828E-2,1.771507785E-2
3.891687900E1,3.451386094E-2,-7.987056673E-2,1.404988952E-2
3.891900426E1,1.496618707E-2,-4.321868345E-2,9.162971750E-3
3.892112947E1,-3.145953640E-2,4.963276163E-2,1.038470119E-2
3.892325473E1,-2.779434808E-2,5.085449293E-2,9.162971750E-3
3.892537999E1,-4.581485875E-3,-7.788525894E-3,1.527161989E-2
3.892750520E1,3.084867075E-2,-5.299251899E-2,9.162971750E-3
3.892963046E1,2.962694131E-2,-1.067486182E-1,1.771507785E-2
3.893175572E1,2.748891478E-3,-5.054906011E-2,1.282816008E-2
3.893388093E1,-4.123337194E-2,5.940660089E-2,1.282816008E-2
