"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.356022952E1,9.092725813E-2,1.143769264E0,8.350951195E0
5.356235478E1,-1.229910851E0,3.397808075E-1,9.073583603E0
5.356448004E1,-3.062812984E-1,1.866401732E-1,9.188439369E0
5.356660530E1,1.215553880E0,3.541377485E-1,9.174081802E0
5.356873056E1,1.832902193E0,1.033699393E0,8.480163574E0
5.357085582E1,4.594219327E-1,1.311266780E0,8.360522270E0
5.357298103E1,-4.546363056E-1,1.296909928E0,8.891729355E0
5.357510629E1,-1.899901152E0,1.028913736E0,9.705288887E0
5.357723155E1,3.062812984E-1,8.422735929E-1,8.901300430E0
5.357935681E1,1.205982566E0,7.130611539E-1,8.011170387E0
5.358148207E1,1.249053478E0,8.901300430E-1,7.389036179E0
5.358360733E1,-2.967100143E-1,8.279166222E-1,7.470392227E0
5.358573259E1,-9.379864931E-1,1.526620865E0,8.547162056E0
5.358785780E1,-6.699903607E-1,1.416550994E0,9.159725189E0
5.358998306E1,5.359922647E-1,4.881358147E-1,8.595019341E0
5.359210832E1,1.220339537E0,6.508477330E-1,8.164310455E0
5.359423358E1,8.805587292E-1,1.282552958E0,8.164310455E0
5.359635884E1,-7.657032460E-2,1.971685886E0,8.551948547E0
5.359848411E1,-1.057627559E0,1.531406522E0,8.920442581E0
5.360060937E1,-1.086341500E0,2.153540403E-1,9.202795982E0
5.360273457E1,7.082754970E-1,-3.158525825E-1,8.489734650E0
5.360485983E1,1.789831281E0,1.182054400E0,7.814958572E0
5.360698509E1,4.785645381E-2,1.794616938E0,7.925028801E0
5.360911036E1,-9.092726111E-1,1.339980721E0,9.107083321E0
5.361123562E1,-1.162911773E0,6.508477330E-1,9.652647018E0
5.361336088E1,-3.637090325E-1,6.412764788E-1,9.269794464E0
5.361548608E1,1.383051515E0,7.465606928E-1,8.652446747E0
5.361761134E1,2.057827473E0,9.571290612E-1,8.733802795E0
5.361973660E1,2.057827413E-1,9.954141974E-1,8.786444664E0
5.362186187E1,-1.354337573E0,1.335195065E0,8.992227554E0
5.362398713E1,-1.866401672E0,1.368694544E0,9.547362328E0
5.362611239E1,2.632105052E-1,6.364908218E-1,9.336793900E0
5.362823765E1,1.502692580E0,6.652047038E-1,8.475378036E0
5.363036291E1,9.762716293E-1,1.507478237E0,8.135597229E0
5.363248817E1,-8.279166222E-1,1.689332843E0,8.341380119E0
5.363461338E1,-1.990828395E0,1.469193101E0,8.910871506E0
5.363673864E1,-7.561319470E-1,1.138983607E0,8.863015175E0
5.363886390E1,6.652047038E-1,3.493520916E-1,8.312665939E0
5.364098916E1,1.703689694E0,6.795616150E-1,7.594819069E0
5.364311442E1,1.512263894E0,1.268195987E0,7.877171993E0
5.364523963E1,-4.402793646E-1,1.847259045E0,8.858229637E0
5.364736494E1,-1.770688772E0,1.852044702E0,9.365508080E0
5.364949015E1,-5.264210105E-1,4.833501875E-1,9.365508080E0
5.365161541E1,1.526620865E0,-2.727817893E-1,8.987442017E0
5.365374067E1,2.703889608E0,1.071984529E0,7.905886173E0
5.365586593E1,6.029912829E-1,2.086541414E0,7.733603001E0
5.365799119E1,-1.205982566E0,1.473978758E0,8.719446182E0
5.366011645E1,-1.560120344E0,7.130611539E-1,9.049654961E0
5.366224166E1,-1.818545163E-1,5.742774606E-1,8.939585686E0
5.366436692E1,1.378265858E0,7.561319470E-1,8.819944382E0
5.366649218E1,2.292324066E0,1.359123230E0,8.283951759E0
5.366861744E1,5.647061467E-1,1.349551916E0,8.819944382E0
5.367074270E1,-1.957328916E0,1.014556766E0,9.609575272E0
5.367286796E1,-1.866401672E0,9.092726111E-1,9.585647583E0
5.367499322E1,9.810572863E-1,8.039883971E-1,8.786444664E0
5.367711843E1,1.866401672E0,7.226324677E-1,7.757531166E0
5.367924369E1,1.129412293E0,1.071984529E0,7.508677483E0
5.368136895E1,-1.282552958E0,1.698904037E0,8.389236450E0
5.368349421E1,-2.163111687E0,1.981257200E0,9.111868858E0
5.368561947E1,-7.561319470E-1,1.296909928E0,8.886942863E0
5.368774473E1,3.684946895E-1,3.062812984E-1,8.796015739E0
5.368986994E1,1.435693622E0,7.657032609E-1,8.317451477E0
5.369199520E1,1.564906001E0,1.598405480E0,8.044670105E0
5.369412046E1,-3.828516304E-1,1.938186288E0,9.030512810E0
5.369624572E1,-8.662018180E-1,6.508477330E-1,9.901499748E0
5.369837098E1,-7.274180651E-1,-4.163511395E-1,9.494720459E0
5.370049624E1,3.637090325E-1,4.163511395E-1,8.518448830E0
5.370262150E1,2.469393015E0,1.923829436E0,7.881958008E0
5.370474676E1,1.684547186E0,1.478764415E0,8.499305725E0
5.370687197E1,-1.402194023E0,4.833501875E-1,9.035298347E0
5.370899723E1,-2.201396942E0,4.163511395E-1,9.332008362E0
5.371112249E1,1.244267747E-1,8.087740541E-1,9.466006279E0
5.371324775E1,1.785045743E0,6.652047038E-1,8.939585686E0
5.371537301E1,2.038684845E0,1.028913736E0,8.288737297E0
5.371749827E1,3.780659735E-1,1.493121386E0,9.073583603E0
5.371962353E1,-1.153340459E0,1.349551916E0,9.920642853E0
5.372174874E1,-1.397408366E0,6.795616150E-1,1.029870892E1
5.372387400E1,-1.435693651E-1,4.546363056E-1,9.619147301E0
5.372599926E1,1.426122308E0,1.004985452E0,8.126026154E0
5.372812452E1,1.249053478E0,1.043270707E0,7.633104324E0
5.373024978E1,-6.077769399E-1,1.277767301E0,8.551948547E0
5.373237504E1,-1.598405480E0,1.478764415E0,9.322437286E0
5.373450030E1,-5.264210105E-1,1.205982566E0,9.451649666E0
5.373662551E1,2.632105052E-1,6.556333899E-1,9.193224907E0
5.373875077E1,1.847259045E0,1.100698471E0,9.293723106E0
5.374087603E1,1.148554921E0,1.588834286E0,9.537791252E0
5.374300129E1,3.589234054E-1,1.990828395E0,9.499505997E0
5.374512655E1,-1.459621787E0,9.571290612E-1,9.896714211E0
5.374725181E1,-6.508477330E-1,9.571290575E-3,1.010249710E1
5.374937707E1,1.057627559E0,-1.004985496E-1,8.819944382E0
5.375150228E1,1.928615093E0,1.354337573E0,7.843672752E0
5.375362754E1,7.944171429E-1,1.612762451E0,8.963513374E0
5.375575280E1,5.264209956E-2,5.072783828E-1,9.810572624E0
5.375787806E1,-1.105484009E0,1.100698411E-1,1.007856941E1
5.376000332E1,1.674975902E-1,1.205982566E0,1.046142101E1
5.376212858E1,1.933400750E0,1.708475351E0,1.038963604E1
5.376425384E1,2.182254314E0,1.301695466E0,9.489934921E0
5.376637905E1,3.637090325E-1,1.000199914E0,9.327222824E0
5.376850431E1,-1.095912814E0,1.038485050E0,9.389435768E0
5.377062957E1,-6.508477330E-1,8.949156404E-1,9.341579437E0
5.377275483E1,5.599204898E-1,2.775674164E-1,9.260223389E0
5.377488009E1,1.009771109E0,9.188438654E-1,8.743373871E0
5.377700536E1,2.967100143E-1,1.167697430E0,8.729017258E0
5.377913062E1,-2.009970993E-1,1.014556766E0,9.446864128E0
5.378125588E1,-9.571290612E-1,1.220339537E0,1.000678444E1
5.378338108E1,-4.115654826E-1,9.714859724E-1,9.848857880E0
5.378550634E1,3.589234054E-1,3.397808075E-1,9.595218658E0
5.378763160E1,1.545763373E0,1.296909928E0,9.164510727E0
5.378975686E1,3.780659735E-1,1.775474429E0,9.006584167E0
5.379188213E1,-3.206382394E-1,1.325623751E0,9.762716293E0
5.379400739E1,-9.236295223E-1,3.828516304E-1,1.039442158E1
5.379613259E1,-7.800601721E-1,2.440679073E-1,9.925428391E0
5.379825786E1,9.140582681E-1,9.475577474E-1,8.705088615E0
5.380038312E1,1.603191137E0,1.186840057E0,8.791230202E0
5.380250838E1,-4.402793646E-1,7.178468108E-1,9.772287369E0
5.380463364E1,-8.805587292E-1,7.657032609E-1,9.671789169E0
5.380675890E1,-4.450650215E-1,8.901300430E-1,1.000678444E1
5.380888416E1,6.364908218E-1,7.034898400E-1,1.058106136E1
5.381100942E1,1.832902193E0,7.848458290E-1,9.844072342E0
5.381313463E1,1.234696507E0,1.646261930E0,9.686145782E0
5.381525989E1,-4.833501875E-1,1.296909928E0,1.026520920E1
5.381738515E1,-1.268195987E0,6.412764788E-1,1.020778179E1
5.381951041E1,-4.019941986E-1,7.561319470E-1,9.351150513E0
5.382163567E1,6.508477330E-1,2.488535494E-1,8.834300995E0
5.382376093E1,1.478764415E0,9.475577474E-1,8.944371223E0
5.382588619E1,3.637090325E-1,1.325623751E0,9.839286804E0
5.382801140E1,-1.497906923E0,1.473978758E0,1.075334454E1
5.383013666E1,-1.014556766E0,1.727617979E0,1.070070267E1
5.383226192E1,2.632105052E-1,7.752745152E-1,1.043270683E1
5.383438718E1,4.259224236E-1,7.657032460E-2,1.001156998E1
5.383651244E1,1.799402595E0,1.478764415E0,9.643074989E0
5.383863770E1,-1.435693651E-1,1.837687731E0,1.013599682E1
5.384076296E1,-1.651047587E0,1.493121386E0,1.062891865E1
5.384288817E1,-1.071984529E0,7.896314859E-1,1.061934662E1
5.384501343E1,1.914258152E-1,-2.009970993E-1,1.064806080E1
5.384713869E1,1.004985452E0,6.077769399E-1,9.461220741E0
5.384926395E1,1.215553880E0,1.684547186E0,9.126225471E0
5.385138921E1,-1.081555843E0,1.024128079E0,1.068634605E1
5.385351447E1,-2.464607239E0,3.637090325E-1,1.116969585E1
5.385563973E1,-1.225125194E0,1.057627559E0,1.025563812E1
5.385776499E1,1.019342422E0,9.762716293E-1,1.016471100E1
5.385989020E1,1.593619823E0,1.038485050E0,1.013121128E1
5.386201546E1,3.828516230E-2,8.374879360E-1,1.077248764E1
5.386414072E1,-1.057627559E0,8.901300430E-1,1.101177025E1
5.386626598E1,-1.866401672E0,1.119840980E0,1.086341476E1
5.386839124E1,-6.317051649E-1,9.427721500E-1,1.034177971E1
5.387051650E1,8.853443861E-1,2.919243574E-1,9.973284721E0
5.387264176E1,1.134197950E0,9.379864931E-1,9.829715729E0
5.387476697E1,-8.231309652E-1,1.282552958E0,1.060499001E1
5.387689228E1,-1.995614052E0,1.564906001E0,1.111705399E1
5.387901749E1,-1.660618901E0,1.402194023E0,1.050449181E1
5.388114275E1,-2.392822653E-1,4.737788737E-1,1.020299530E1
5.388326801E1,7.561319470E-1,3.972085714E-1,1.021256733E1
5.388539327E1,7.369893789E-1,8.662018180E-1,1.042792130E1
5.388751853E1,-7.369893789E-1,1.646261930E0,1.092084217E1
5.388964379E1,-1.306481123E0,2.053041935E0,1.105005455E1
5.389176900E1,-1.119840980E0,1.804188251E0,1.050927734E1
5.389389426E1,-3.397808075E-1,6.843472719E-1,1.025563812E1
5.389601952E1,7.369893789E-1,1.435693651E-1,1.008814049E1
5.389814478E1,3.780659735E-1,3.589234054E-1,1.026520920E1
5.390027004E1,-1.225125194E0,1.105484009E0,1.080598736E1
5.390239530E1,-2.550748825E0,1.512263894E0,1.127976608E1
5.390452056E1,-2.196611166E0,1.009771109E0,1.105962658E1
5.390664577E1,-2.727817893E-1,2.727817893E-1,1.066720295E1
5.390877103E1,1.421336651E0,-1.435693540E-2,1.060977554E1
5.391089629E1,-6.795616150E-1,1.914258152E-1,1.149990559E1
5.391302155E1,-1.756331801E0,1.497906923E0,1.021256733E1
5.391514681E1,-1.995614052E0,2.234896421E0,8.614161491E0
5.391727207E1,-1.196411371E0,1.143769264E0,9.571290970E0
5.391939733E1,2.823530734E-1,1.914258152E-1,1.095434189E1
5.392152259E1,8.901300430E-1,9.571290575E-3,1.079162979E1
5.392364786E1,-8.135597110E-1,6.891329288E-1,1.042313576E1
5.392577306E1,-2.225325108E0,1.517049551E0,1.038485050E1
5.392789832E1,-1.947757602E0,1.684547186E0,1.021256733E1
5.393002358E1,-4.881358147E-1,7.848458290E-1,1.027478027E1
5.393214884E1,7.130611539E-1,3.972085714E-1,1.027956581E1
5.393427410E1,2.919243574E-1,4.929214716E-1,1.063848972E1
5.393639937E1,-1.014556766E0,1.153340459E0,1.116012478E1
5.393852463E1,-1.612762451E0,1.780260086E0,1.076291656E1
5.394064983E1,-3.637090325E-1,1.196411371E0,9.667003632E0
5.394277509E1,6.077769399E-1,7.082754970E-1,9.384650230E0
5.394490030E1,1.502692580E0,3.828516304E-1,9.925428391E0
5.394702562E1,5.168496966E-1,2.584248483E-1,1.114098263E1
5.394915088E1,-8.039883971E-1,6.269195080E-1,1.156690502E1
5.395127614E1,-1.957328916E0,1.301695466E0,1.081077290E1
5.395340134E1,-1.124626637E0,9.954141974E-1,9.934999466E0
5.395552666E1,1.019342422E0,5.312066078E-1,9.872786522E0
5.395765186E1,2.120040894E0,6.125625968E-1,1.071984577E1
5.395977713E1,-2.297109663E-1,5.694918036E-1,1.164347458E1
5.396190239E1,-1.473978758E0,8.949156404E-1,1.074377346E1
5.396402765E1,-1.416550994E0,1.249053478E0,9.724431038E0
5.396615291E1,-2.297109663E-1,1.182054400E0,1.037527943E1
5.396827817E1,1.004985452E0,1.287338614E0,1.116012478E1
5.397040343E1,-7.657032460E-2,1.124626637E0,1.104048347E1
5.397252864E1,-1.186840057E0,7.752745152E-1,1.043270683E1
5.397465390E1,-1.732403636E0,1.220339537E0,1.033220863E1
5.397677916E1,-4.450650215E-1,1.406979680E0,1.002592659E1
5.397890442E1,9.571290575E-3,7.226324677E-1,1.044227791E1
5.398102968E1,9.762716293E-1,1.244267821E0,1.124148083E1
5.398315494E1,3.349951655E-2,1.282552958E0,1.193539906E1
5.398528020E1,-8.997012973E-1,1.316052437E0,1.132283688E1
5.398740546E1,-1.646261930E0,1.158126116E0,1.016949654E1
5.398953067E1,-7.034898400E-1,6.939185858E-1,9.887143135E0
5.399165593E1,2.057827413E-1,7.561319470E-1,1.019342422E1
5.399378119E1,1.842473388E0,1.134197950E0,1.030349445E1
5.399590645E1,-1.818545163E-1,6.699903607E-1,1.101655579E1
5.399803171E1,-5.790630579E-1,5.551348329E-1,1.056670475E1
5.400015697E1,-4.211367965E-1,1.129412293E0,1.028435135E1
5.400228223E1,-3.637090325E-1,1.531406522E0,1.116012478E1
5.400440749E1,4.881358147E-1,1.536192179E0,1.141376400E1
5.400653270E1,1.335195065E0,1.048056364E0,1.112183952E1
5.400865796E1,-9.571290575E-3,3.828516304E-1,1.116012478E1
5.401078322E1,-1.588834286E0,5.024927258E-1,9.987641335E0
5.401290848E1,-1.272981644E0,1.536192179E0,8.791230202E0
5.401503374E1,1.722832322E-1,1.311266780E0,9.437292099E0
5.401715900E1,9.332008362E-1,1.765903115E0,1.138026428E1
5.401928426E1,-2.584248483E-1,8.327022791E-1,1.198804188E1
5.402140947E1,-1.124626637E0,4.689932466E-1,1.079641533E1
5.402353473E1,-1.909472466E0,1.636690736E0,1.004506969E1
5.402565999E1,-7.082754970E-1,1.928615093E0,1.018385315E1
5.402778525E1,-5.742774159E-2,5.024927258E-1,1.093041420E1
5.402991051E1,8.805587292E-1,1.119840980E0,1.160040379E1
5.403203577E1,-2.249253243E-1,1.775474429E0,1.166740322E1
5.403416103E1,-9.236295223E-1,1.679761529E0,1.082991505E1
5.403628629E1,-2.134397745E0,1.225125194E0,1.040399265E1
5.403841150E1,-8.997012973E-1,3.780659735E-1,1.045663452E1
5.404053676E1,4.594219327E-1,6.987041831E-1,1.073898792E1
5.404266202E1,6.460621357E-1,2.009970903E0,1.128933716E1
5.404478728E1,-6.317051649E-1,1.263410330E0,1.118405342E1
5.404691254E1,-1.162911773E0,2.249253243E-1,1.049970531E1
5.404903780E1,-1.899901152E0,1.287338614E0,1.084427261E1
5.405116306E1,1.244267747E-1,2.000399828E0,1.129412270E1
5.405328827E1,1.655833244E0,1.249053478E0,1.140419292E1
5.405541353E1,1.914258152E-1,1.105484009E0,1.161954689E1
5.405753879E1,-1.296909928E0,1.320838094E0,1.102134132E1
5.405966405E1,-1.579262972E0,1.076770186E0,9.518648148E0
5.406178931E1,-1.775474429E0,1.253839016E0,9.724431038E0
5.406391457E1,2.009970993E-1,6.795616150E-1,1.070070267E1
5.406603983E1,8.614161611E-1,1.325623751E0,1.129890823E1
5.406816509E1,-6.795616150E-1,1.253839016E0,1.104526901E1
5.407029036E1,-1.895115495E0,1.100698471E0,1.097827053E1
5.407241556E1,-2.105684042E0,1.507478237E0,1.076291656E1
5.407454082E1,-8.662018180E-1,1.368694544E0,1.081077290E1
5.407666608E1,5.647061467E-1,1.043270707E0,1.122233772E1
5.407879134E1,1.311266780E0,2.029113531E0,1.100698376E1
5.408091661E1,-6.125625968E-1,1.339980721E0,1.038485050E1
5.408304187E1,-1.861616015E0,9.954141974E-1,9.805787086E0
5.408516713E1,-2.321038008E0,9.858429432E-1,9.485149384E0
5.408729233E1,-1.426122308E0,4.115654826E-1,1.047577763E1
5.408941759E1,6.412764788E-1,1.115055323E0,1.140419292E1
5.409154286E1,1.421336651E0,1.708475351E0,1.095434189E1
5.409366812E1,-1.249053478E0,1.043270707E0,1.109791183E1
5.409579338E1,-2.574677229E0,7.800601721E-1,1.098305607E1
5.409791864E1,-2.014756680E0,9.379864931E-1,1.058106136E1
5.410004390E1,-5.264209956E-2,7.226324677E-1,1.100219822E1
5.410216916E1,1.670190215E0,1.268195987E0,1.063848972E1
5.410429436E1,8.853443861E-1,1.517049551E0,1.039920712E1
5.410641963E1,-1.737189293E0,6.795616150E-1,1.073898792E1
5.410854489E1,-2.833101988E0,1.000199914E0,1.059063339E1
5.411067015E1,-2.100898266E0,1.722832322E0,1.025563812E1
5.411279541E1,1.722832322E-1,8.039883971E-1,1.075813103E1
5.411492067E1,1.038485050E0,1.038485050E0,1.124626637E1
5.411704593E1,4.785645287E-3,1.057627559E0,1.099262714E1
5.411917119E1,-3.388236761E0,1.579262972E0,1.105962658E1
5.412129640E1,-2.933600664E0,2.608176708E0,1.021735287E1
5.412342166E1,-3.828516304E-1,1.373480201E0,1.039442158E1
5.412554692E1,0.000000000E0,-2.679961324E-1,1.162911797E1
5.412767218E1,6.987041831E-1,9.954141974E-1,1.090648556E1
5.412979744E1,-8.997012973E-1,1.813759565E0,1.023170948E1
5.413192270E1,-2.091326952E0,1.708475351E0,1.061456108E1
5.413404796E1,-3.072384357E0,8.470591903E-1,1.111226845E1
5.413617322E1,-1.263410330E0,4.450650215E-1,1.110748291E1
5.413829843E1,1.354337573E0,1.244267821E0,1.063848972E1
5.414042369E1,7.513462901E-1,1.153340459E0,1.108355427E1
5.414254895E1,-1.536192179E0,2.153540403E-1,1.163390350E1
5.414467421E1,-2.153540373E0,7.178468108E-1,1.086341476E1
5.414679947E1,-2.541177750E0,1.942971945E0,1.041835022E1
5.414892473E1,-1.722832322E-1,9.858429432E-1,1.126540947E1
5.415104999E1,1.947757602E0,1.196411327E-1,1.120798111E1
5.415317520E1,-1.244267747E-1,6.939185858E-1,1.116969585E1
5.415530046E1,-2.215753794E0,1.655833244E0,1.039920712E1
5.415742572E1,-2.718246460E0,1.732403636E0,9.360722542E0
5.415955098E1,-2.086541414E0,1.478764415E0,9.710074425E0
5.416167624E1,6.317051649E-1,6.077769399E-1,1.018863869E1
5.416380150E1,9.188438654E-1,6.843472719E-1,1.012164021E1
5.416592676E1,-1.450050473E0,3.349951804E-1,1.027478027E1
5.416805202E1,-2.172683001E0,1.406979680E0,1.036092186E1
5.417017723E1,-1.966900229E0,1.923829436E0,9.992427826E0
5.417230249E1,-9.954141974E-1,1.225125194E0,1.048056316E1
5.417442775E1,1.004985452E0,7.800601721E-1,1.070070267E1
5.417655301E1,1.205982566E0,4.833501875E-1,1.051884842E1
5.417867827E1,-1.584048629E0,7.657032609E-1,1.050449181E1
5.418080353E1,-1.507478237E0,1.861616015E0,9.403793335E0
5.418292879E1,-2.210968018E0,1.316052437E0,9.681360245E0
5.418505405E1,-1.158126116E0,4.354937077E-1,1.070070267E1
5.418717931E1,1.564906001E0,9.619147182E-1,1.013599682E1
5.418930452E1,1.071984529E0,5.359922647E-1,9.772287369E0
5.419142983E1,-1.497906923E0,7.800601721E-1,1.060020447E1
5.419355504E1,-2.230110645E0,1.722832322E0,1.045663452E1
5.419568030E1,-2.450250387E0,1.641476393E0,1.039920712E1
5.419780556E1,3.828516304E-1,6.508477330E-1,1.079162979E1
5.419993082E1,1.775474429E0,5.359922647E-1,1.106919765E1
5.420205608E1,-3.493520916E-1,6.077769399E-1,1.060499001E1
5.420418134E1,-1.928615093E0,1.277767301E0,9.978070259E0
5.420630660E1,-2.876172781E0,1.890329838E0,1.008335495E1
5.420843181E1,-2.129612207E0,1.856830359E0,1.063370419E1
5.421055707E1,7.896314859E-1,8.805587292E-1,1.049013424E1
5.421268233E1,1.110269666E0,1.674975902E-1,1.054277611E1
5.421480759E1,-1.684547186E0,9.571290761E-2,1.074855900E1
5.421693286E1,-2.359323025E0,2.076970100E0,1.020778179E1
5.421905812E1,-2.062613010E0,2.589034081E0,9.791430473E0
5.422118338E1,-7.944171429E-1,8.231309652E-1,1.072941685E1
5.422330858E1,8.614161611E-2,1.483550072E-1,1.148076344E1
5.422543384E1,5.742774606E-1,6.125625968E-1,1.067198944E1
5.422755911E1,-7.848458290E-1,1.679761529E0,1.021735287E1
5.422968437E1,-1.861616015E0,1.899901152E0,1.041835022E1
5.423180963E1,-2.048256159E0,8.805587292E-1,1.043270683E1
5.423393489E1,-1.387837082E-1,4.402793646E-1,1.056191921E1
5.423606015E1,1.938186288E0,1.320838094E0,1.038485050E1
5.423818541E1,1.914258152E-1,5.264210105E-1,1.041356373E1
5.424031067E1,-1.320838094E0,6.795616150E-1,1.026042366E1
5.424243588E1,-1.746760488E0,1.579262972E0,9.939785004E0
5.424456114E1,-1.588834286E0,1.588834286E0,1.058106136E1
5.424668640E1,2.632105052E-1,7.226324677E-1,1.102612686E1
5.424881166E1,2.005185366E0,8.039883971E-1,1.039920712E1
5.425093692E1,-1.435693651E-1,5.312066078E-1,1.024128056E1
5.425306218E1,-1.986042738E0,1.124626637E0,9.987641335E0
5.425518744E1,-1.856830359E0,1.464407444E0,9.413364410E0
5.425731270E1,-4.785645306E-1,7.657032609E-1,9.896714211E0
5.425943796E1,6.747759581E-1,4.019941986E-1,1.057149029E1
5.426156317E1,3.780659735E-1,1.406979680E0,1.076770210E1
5.426368843E1,-1.320838094E0,1.311266780E0,1.056670475E1
5.426581369E1,-1.741974831E0,1.426122308E0,1.004506969E1
5.426793895E1,-1.660618901E0,1.584048629E0,9.628718376E0
5.427006421E1,-2.727817893E-1,8.901300430E-1,9.571290970E0
5.427218947E1,7.944171429E-1,6.317051649E-1,9.485149384E0
5.427431473E1,6.604190469E-1,3.541377485E-1,9.446864128E0
5.427643994E1,-1.593619823E0,1.373480201E0,1.012642574E1
5.427856520E1,-1.497906923E0,2.124826431E0,9.911071777E0
5.428069046E1,-1.196411371E0,7.944171429E-1,9.748359680E0
5.428281572E1,1.100698411E-1,5.264209956E-2,1.029392338E1
5.428494098E1,1.756331801E0,8.518448472E-1,1.005942631E1
5.428706624E1,2.392822690E-2,7.561319470E-1,9.576076508E0
5.428919150E1,-1.368694544E0,1.095912814E0,9.183652878E0
5.429131676E1,-1.268195987E0,1.287338614E0,9.107083321E0
5.429344202E1,-1.019342422E0,8.853443861E-1,9.690931320E0
5.429556728E1,8.662018180E-1,7.369893789E-1,9.791430473E0
5.429769249E1,1.866401672E0,1.129412293E0,9.638289452E0
5.429981775E1,-4.259224236E-1,4.402793646E-1,9.987641335E0
5.430194301E1,-2.029113531E0,7.465606928E-1,9.719645500E0
5.430406827E1,-1.229910851E0,1.354337573E0,8.547162056E0
5.430619353E1,-7.178468257E-2,8.279166222E-1,8.872586250E0
5.430831879E1,1.095912814E0,7.130611539E-1,9.427721024E0
5.431044405E1,1.454836130E0,7.848458290E-1,9.140582085E0
5.431256931E1,-1.727617979E0,7.609176040E-1,9.513862610E0
5.431469452E1,-2.316252232E0,1.957328916E0,9.475577354E0
5.431681978E1,-1.100698411E-1,1.641476393E0,8.695517540E0
5.431894504E1,3.876372576E-1,-2.632105052E-1,9.288937569E0
5.432107030E1,1.550549030E0,4.307080805E-1,9.719645500E0
5.432319556E1,1.612762451E0,1.670190215E0,9.442078590E0
5.432532082E1,-1.392622828E0,1.622333765E0,9.667003632E0
5.432744608E1,-2.201396942E0,1.201196909E0,9.748359680E0
5.432957134E1,2.392822690E-2,5.647061467E-1,9.375079155E0
5.433169655E1,4.785645306E-1,5.599204898E-1,9.499505997E0
5.433382181E1,1.727617979E0,1.253839016E0,8.738588333E0
5.433594707E1,7.034898400E-1,8.949156404E-1,8.958727837E0
5.433807233E1,-1.378265858E0,4.450650215E-1,9.437292099E0
5.434019759E1,-1.560120344E0,5.503492355E-1,9.241081238E0
5.434232286E1,4.785645381E-2,1.043270707E0,9.236295700E0
5.434444812E1,1.761117458E0,9.236295223E-1,9.580862045E0
5.434657338E1,2.158325911E0,8.566305041E-1,9.686145782E0
5.434869864E1,-7.178468257E-2,6.125625968E-1,9.762716293E0
5.435082384E1,-1.670190215E0,1.263410330E0,9.375079155E0
5.435294910E1,-1.464407444E0,1.430907965E0,8.776873589E0
5.435507436E1,3.684946895E-1,6.508477330E-1,8.456234932E0
5.435719963E1,1.751546144E0,4.259224236E-1,8.484949112E0
5.435932489E1,1.684547186E0,8.518448472E-1,8.843872070E0
5.436145015E1,-1.105484009E0,1.296909928E0,9.312865257E0
5.436357541E1,-2.732603550E0,1.722832322E0,9.494720459E0
5.436570062E1,-8.997012973E-1,1.095912814E0,9.193224907E0
5.436782593E1,5.312066078E-1,3.349951804E-1,9.360722542E0
5.436995114E1,1.775474429E0,1.191625714E0,9.384650230E0
5.437207640E1,8.327022791E-1,1.363908887E0,9.159725189E0
5.437420166E1,-1.311266780E0,1.335195065E0,9.207581520E0
5.437632692E1,-2.124826431E0,9.236295223E-1,9.078369141E0
5.437845218E1,-9.954141974E-1,4.546363056E-1,8.700303078E0
5.438057744E1,6.460621357E-1,7.657032609E-1,8.867800713E0
5.438270270E1,1.584048629E0,1.454836130E0,9.073583603E0
5.438482796E1,-5.599204898E-1,1.033699393E0,9.336793900E0
5.438695322E1,-1.718046665E0,1.110269666E0,9.470791817E0
5.438907843E1,-2.541177750E0,9.619147182E-1,9.456435204E0
5.439120369E1,-2.009970993E-1,5.455635786E-1,8.882157326E0
5.439332895E1,1.272981644E0,9.858429432E-1,8.757730484E0
5.439545421E1,1.708475351E0,1.627119422E0,8.633303642E0
5.439757947E1,-1.373480201E0,5.359922647E-1,9.087940216E0
5.439970473E1,-2.426322222E0,9.858429432E-1,9.097511292E0
5.440182999E1,-1.560120344E0,1.574477315E0,8.910871506E0
5.440395520E1,3.828516304E-1,5.886343718E-1,8.834300995E0
5.440608046E1,7.657032609E-1,2.967100143E-1,8.724231720E0
5.440820572E1,6.604190469E-1,7.226324677E-1,8.403593063E0
5.441033098E1,-1.928615093E0,9.762716293E-1,8.709874153E0
5.441245624E1,-2.617748022E0,1.837687731E0,8.666803360E0
5.441458150E1,-1.277767301E0,1.517049551E0,8.819944382E0
5.441670676E1,8.135596663E-2,6.269195080E-1,9.207581520E0
5.441883202E1,1.560120344E0,1.081555843E0,8.824729919E0
5.442095728E1,7.274180651E-1,1.354337573E0,8.518448830E0
5.442308249E1,-1.435693622E0,1.488335729E0,8.934800148E0
5.442520775E1,-2.316252232E0,1.220339537E0,8.762516975E0
5.442733301E1,-1.411765337E0,3.637090325E-1,8.312665939E0
5.442945827E1,2.775674164E-1,6.125625968E-1,8.508877754E0
5.443158353E1,1.789831281E0,1.220339537E0,8.504091263E0
5.443370879E1,1.435693540E-2,5.312066078E-1,8.575876236E0
5.443583405E1,-2.105684042E0,6.699903607E-1,9.140582085E0
5.443795931E1,-2.675175667E0,1.574477315E0,9.159725189E0
5.444008457E1,-1.196411327E-1,1.076770186E0,8.642875671E0
5.444220978E1,1.373480201E0,2.632105052E-1,8.465806961E0
