"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.991992204E1,1.267544460E-2,-1.252272725E-1,-2.550360374E-2
3.992204720E1,-9.315688163E-3,-6.902772188E-2,-1.695149764E-2
3.992417235E1,-2.641990222E-2,1.282816008E-2,-3.039052337E-2
3.992629746E1,-3.741546720E-2,7.391463965E-2,-2.672533318E-2
3.992842261E1,-2.153298259E-2,5.925388262E-2,-2.428187430E-2
3.993054777E1,1.679878100E-3,-9.346231073E-2,-1.572976820E-2
3.993267287E1,3.711003438E-2,-1.826485693E-1,-3.039052337E-2
3.993479803E1,2.122755162E-2,-1.032361463E-1,-1.084284950E-2
3.993692319E1,-2.397644334E-2,3.726275265E-2,-2.794706449E-2
3.993904834E1,-4.718930274E-2,8.857539296E-2,-2.306014486E-2
3.994117345E1,-1.664606482E-2,1.832594397E-3,-2.794706449E-2
3.994329860E1,1.389717404E-2,-1.191186309E-1,-2.183841541E-2
3.994542376E1,1.756236330E-2,-1.203403622E-1,-2.306014486E-2
3.994754891E1,-9.315688163E-3,-1.771507785E-2,-1.328630932E-2
3.994967402E1,-3.252854943E-2,1.649334840E-2,-2.550360374E-2
3.995179917E1,-2.275471389E-2,2.871064469E-2,-1.450803876E-2
3.995392428E1,-5.650499370E-3,-3.359756246E-2,-2.183841541E-2
3.995604944E1,1.023198478E-2,-9.346231073E-2,-2.183841541E-2
3.995817459E1,7.788525894E-3,-6.169734150E-2,-1.695149764E-2
3.996029975E1,-2.031125315E-2,-7.941242307E-3,-2.061668597E-2
3.996242485E1,-2.397644334E-2,-3.054323839E-3,-1.939495653E-2
3.996455001E1,-9.315688163E-3,-9.162971750E-3,-1.817322709E-2
3.996667516E1,5.345067009E-3,-7.147117704E-2,-2.428187430E-2
3.996880027E1,1.756236330E-2,-1.069013327E-1,-2.306014486E-2
3.997092542E1,4.581485991E-4,-6.047561392E-2,-1.572976820E-2
3.997305058E1,-2.397644334E-2,3.359756246E-2,-2.550360374E-2
3.997517574E1,-3.863719851E-2,5.803215504E-2,-2.550360374E-2
3.997730084E1,-1.298087649E-2,-2.138026804E-2,-2.672533318E-2
3.997942600E1,1.878409274E-2,-1.227838174E-1,-1.695149764E-2
3.998155115E1,2.977965772E-2,-1.276707351E-1,-2.672533318E-2
3.998367626E1,-9.315688163E-3,-1.527161989E-2,-9.621120058E-3
3.998580141E1,-4.841103405E-2,7.391463965E-2,-2.672533318E-2
3.998792657E1,-4.352411628E-2,5.558869615E-2,-1.939495653E-2
3.999005173E1,-1.985310577E-3,-1.527161989E-2,-2.916879393E-2
3.999217683E1,2.000582218E-2,-8.735366166E-2,-2.794706449E-2
3.999430199E1,1.267544460E-2,-1.142317131E-1,-2.550360374E-2
3.999642714E1,-6.872228812E-3,-5.314523727E-2,-1.695149764E-2
3.999855225E1,-1.908952370E-2,6.658425927E-2,-3.161225095E-2
4.000067740E1,-4.230238497E-2,8.857539296E-2,-1.206457894E-2
4.000280256E1,-2.886336111E-2,-2.138026804E-2,-2.916879393E-2
4.000492766E1,1.756236330E-2,-8.735366166E-2,-2.672533318E-2
4.000705282E1,2.000582218E-2,-7.147117704E-2,-1.939495653E-2
4.000917798E1,-1.664606482E-2,2.382372692E-2,-1.450803876E-2
4.001130313E1,-3.497200832E-2,4.337139800E-2,-2.672533318E-2
4.001342824E1,-1.786779426E-2,-1.649334840E-2,-1.695149764E-2
4.001555339E1,2.901607659E-3,-6.780599058E-2,-2.794706449E-2
4.001767855E1,9.010255337E-3,-4.459312931E-2,-2.550360374E-2
4.001980365E1,-1.175914705E-2,1.160643063E-2,-1.450803876E-2
4.002192881E1,-2.397644334E-2,5.803215504E-2,-2.428187430E-2
4.002405397E1,-1.298087649E-2,6.047561392E-2,-2.061668597E-2
4.002617907E1,-7.635809598E-4,-2.015853859E-2,-2.183841541E-2
4.002830423E1,1.389717404E-2,-1.362228394E-1,-3.039052337E-2
4.003042938E1,2.611446939E-2,-1.411097646E-1,-3.283398226E-2
4.003255454E1,-7.635809598E-4,1.160643063E-2,-1.328630932E-2
4.003467964E1,-5.329795182E-2,1.435532272E-1,-1.939495653E-2
4.003680480E1,-6.062832847E-2,8.124501258E-2,-2.306014486E-2
4.003892996E1,-1.985310577E-3,-5.192350596E-2,-2.550360374E-2
4.004105511E1,2.977965772E-2,-1.252272725E-1,-2.061668597E-2
4.004318022E1,4.123337101E-3,-7.024945319E-2,-3.283398226E-2
4.004530537E1,-2.886336111E-2,4.703658819E-2,-1.695149764E-2
4.004743048E1,-3.985892609E-2,8.857539296E-2,-2.061668597E-2
4.004955563E1,-2.886336111E-2,6.169734150E-2,-1.817322709E-2
4.005168079E1,-1.175914705E-2,-3.970621154E-2,-2.794706449E-2
4.005380594E1,9.010255337E-3,-1.227838174E-1,-2.672533318E-2
4.005593105E1,7.788525894E-3,-7.513637096E-2,-2.672533318E-2
4.005805621E1,-3.008509055E-2,7.391463965E-2,-1.572976820E-2
4.006018136E1,-6.551524997E-2,1.301141977E-1,-1.939495653E-2
4.006230647E1,-5.207622424E-2,6.291907281E-2,-1.939495653E-2
4.006443162E1,-1.985310577E-3,-6.169734150E-2,-3.772090003E-2
4.006655678E1,2.000582218E-2,-1.142317131E-1,-2.183841541E-2
4.006868194E1,-3.207040019E-3,-6.414080411E-2,-2.672533318E-2
4.007080704E1,-3.375028074E-2,7.269290835E-2,-2.183841541E-2
4.007293220E1,-5.085449293E-2,1.313359290E-1,-2.550360374E-2
4.007505735E1,-4.108065739E-2,7.391463965E-2,-2.428187430E-2
4.007718246E1,-1.053741761E-2,-5.070177838E-2,-3.161225095E-2
4.007930761E1,1.145371422E-2,-1.166751757E-1,-2.672533318E-2
4.008143277E1,1.679878100E-3,-3.970621154E-2,-1.817322709E-2
4.008355792E1,-3.741546720E-2,6.291907281E-2,-2.428187430E-2
4.008568303E1,-4.596757516E-2,1.020144150E-1,-1.939495653E-2
4.008780818E1,-3.252854943E-2,4.825831577E-2,-2.428187430E-2
4.008993334E1,-1.786779426E-2,-5.925388262E-2,-2.916879393E-2
4.009205844E1,-1.985310577E-3,-6.780599058E-2,-3.283398226E-2
4.009418360E1,-1.298087649E-2,6.719512399E-3,-1.450803876E-2
4.009630876E1,-3.375028074E-2,6.902772188E-2,-2.306014486E-2
4.009843391E1,-3.497200832E-2,6.536252797E-2,-1.328630932E-2
4.010055902E1,-2.519817278E-2,-1.893680729E-2,-2.794706449E-2
4.010268417E1,-9.315688163E-3,-9.957095981E-2,-2.428187430E-2
4.010480933E1,-3.207040019E-3,-6.047561392E-2,-2.672533318E-2
4.010693444E1,-2.275471389E-2,6.780599058E-2,-8.399390616E-3
4.010905959E1,-5.085449293E-2,1.154534444E-1,-2.061668597E-2
4.011118475E1,-4.841103405E-2,4.703658819E-2,-1.450803876E-2
4.011330985E1,-1.542433538E-2,-7.269290835E-2,-2.550360374E-2
4.011543501E1,7.788525894E-3,-1.081230640E-1,-2.428187430E-2
4.011756016E1,-5.650499370E-3,-6.169734150E-2,-2.306014486E-2
4.011968532E1,-3.375028074E-2,4.092793912E-2,-1.695149764E-2
4.012181042E1,-4.474584386E-2,1.142317131E-1,-1.695149764E-2
4.012393558E1,-4.963276163E-2,7.024945319E-2,-1.817322709E-2
4.012606074E1,-3.008509055E-2,-7.635809481E-2,-3.283398226E-2
4.012818584E1,1.267544460E-2,-1.044578776E-1,-2.183841541E-2
4.013031100E1,1.679878100E-3,-4.459312931E-2,-1.328630932E-2
4.013243615E1,-4.596757516E-2,2.626718581E-2,-2.183841541E-2
4.013456131E1,-5.207622424E-2,8.368847519E-2,-1.817322709E-2
4.013668641E1,-3.375028074E-2,5.681042373E-2,-1.817322709E-2
4.013881157E1,-2.764163166E-2,-6.658425927E-2,-2.794706449E-2
4.014093673E1,-7.635809598E-4,-8.491020650E-2,-3.161225095E-2
4.014306183E1,-4.428769462E-3,-1.771507785E-2,-1.328630932E-2
4.014518699E1,-3.741546720E-2,2.260199748E-2,-2.306014486E-2
4.014731214E1,-4.352411628E-2,4.948004708E-2,-1.817322709E-2
4.014943725E1,-3.130681813E-2,-1.160643063E-2,-2.428187430E-2
4.015156240E1,-1.786779426E-2,-8.613193035E-2,-2.794706449E-2
4.015368756E1,-1.985310577E-3,-5.314523727E-2,-3.283398226E-2
4.015581272E1,-2.519817278E-2,1.404988952E-2,-1.084284950E-2
4.015793782E1,-4.596757516E-2,2.748891525E-2,-2.306014486E-2
4.016006298E1,-3.619373962E-2,5.070177838E-2,-1.328630932E-2
4.016218813E1,-3.008509055E-2,-3.848448023E-2,-2.550360374E-2
4.016431324E1,-9.315688163E-3,-1.154534444E-1,-2.550360374E-2
4.016643839E1,2.901607659E-3,-8.735366166E-2,-2.672533318E-2
4.016856355E1,-2.031125315E-2,-1.404988952E-2,-1.206457894E-2
4.017068871E1,-4.841103405E-2,4.459312931E-2,-1.817322709E-2
4.017281381E1,-4.352411628E-2,7.513637096E-2,-2.183841541E-2
4.017493897E1,-2.764163166E-2,-3.115410358E-2,-2.916879393E-2
4.017706412E1,2.901607659E-3,-1.203403622E-1,-1.817322709E-2
4.017918923E1,7.788525894E-3,-1.069013327E-1,-1.695149764E-2
4.018131438E1,-1.786779426E-2,-6.658425927E-2,-2.061668597E-2
4.018343954E1,-3.497200832E-2,1.404988952E-2,-1.572976820E-2
4.018556464E1,-4.108065739E-2,5.681042373E-2,-5.955931731E-3
4.018768980E1,-4.596757516E-2,-6.414080411E-2,-2.428187430E-2
4.018981496E1,-1.985310577E-3,-1.056796089E-1,-2.916879393E-2
4.019194011E1,-3.207040019E-3,-7.024945319E-2,-3.512472380E-3
4.019406522E1,-3.985892609E-2,-3.359756246E-2,-1.206457894E-2
4.019619037E1,-4.352411628E-2,4.825831577E-2,-1.328630932E-2
4.019831553E1,-3.497200832E-2,2.260199748E-2,-1.084284950E-2
4.020044063E1,-2.153298259E-2,-1.398880333E-1,-1.939495653E-2
4.020256579E1,1.511890348E-2,-1.582139730E-1,-2.183841541E-2
4.020469094E1,-4.428769462E-3,-6.902772188E-2,-2.290742937E-3
4.020681610E1,-5.574141070E-2,7.941242307E-3,-1.695149764E-2
4.020894121E1,-5.940660089E-2,6.658425927E-2,-1.450803876E-2
4.021106636E1,-3.863719851E-2,-5.497782957E-3,-9.621120058E-3
4.021319152E1,-1.053741761E-2,-1.411097646E-1,-1.695149764E-2
4.021531662E1,2.000582218E-2,-1.423314959E-1,-1.695149764E-2
4.021744178E1,-1.053741761E-2,-1.069013327E-1,-5.955931731E-3
4.021956694E1,-3.863719851E-2,-4.276053514E-3,-1.817322709E-2
4.022169209E1,-4.352411628E-2,1.081230640E-1,-1.328630932E-2
4.022381720E1,-4.596757516E-2,-1.282816008E-2,-1.939495653E-2
4.022594235E1,4.581485991E-4,-1.472184062E-1,-1.450803876E-2
4.022806751E1,2.733619884E-2,-1.093447953E-1,-1.572976820E-2
4.023019261E1,-1.664606482E-2,-7.513637096E-2,-1.328630932E-2
4.023231777E1,-3.863719851E-2,1.527161989E-2,-1.695149764E-2
4.023444292E1,-3.130681813E-2,8.002328873E-2,-1.084284950E-2
4.023656803E1,-3.375028074E-2,-9.590577334E-2,-2.061668597E-2
4.023869318E1,1.145371422E-2,-1.606574357E-1,-2.183841541E-2
4.024081834E1,1.511890348E-2,-5.314523727E-2,-1.206457894E-2
4.024294350E1,-5.207622424E-2,-3.054323839E-3,-1.817322709E-2
4.024506860E1,-5.451968312E-2,6.047561392E-2,-2.306014486E-2
4.024719376E1,-2.519817278E-2,8.002328873E-2,-5.955931731E-3
4.024931891E1,-2.275471389E-2,-1.142317131E-1,-2.306014486E-2
4.025144402E1,2.000582218E-2,-1.679878086E-1,-2.306014486E-2
4.025356917E1,1.634063199E-2,-8.857539296E-2,-1.328630932E-2
4.025569433E1,-4.474584386E-2,-2.138026804E-2,-2.061668597E-2
4.025781944E1,-5.574141070E-2,9.590577334E-2,-1.695149764E-2
4.025994459E1,-4.230238497E-2,9.712749720E-2,-1.206457894E-2
4.026206975E1,-2.886336111E-2,-1.093447953E-1,-2.794706449E-2
4.026419485E1,2.489273995E-2,-1.533270627E-1,-1.817322709E-2
4.026632001E1,1.267544460E-2,-8.735366166E-2,-1.084284950E-2
4.026844516E1,-3.985892609E-2,-4.276053514E-3,-2.306014486E-2
4.027057032E1,-4.841103405E-2,1.191186309E-1,-2.183841541E-2
4.027269542E1,-3.375028074E-2,6.780599058E-2,-2.061668597E-2
4.027482058E1,-6.872228812E-3,-1.093447953E-1,-2.428187430E-2
4.027694574E1,2.855792828E-2,-1.264490038E-1,-1.695149764E-2
4.027907084E1,-4.428769462E-3,-1.056796089E-1,-1.939495653E-2
4.028119600E1,-3.741546720E-2,-3.604102135E-2,-2.794706449E-2
4.028332115E1,-3.863719851E-2,1.032361463E-1,-1.084284950E-2
4.028544631E1,-4.596757516E-2,5.558869615E-2,-1.695149764E-2
4.028757141E1,-1.786779426E-2,-7.757982612E-2,-2.550360374E-2
4.028969657E1,1.756236330E-2,-9.346231073E-2,-2.061668597E-2
4.029182173E1,-8.093958721E-3,-9.468404204E-2,-1.572976820E-2
4.029394688E1,-2.641990222E-2,3.054323839E-3,-2.428187430E-2
4.029607199E1,-3.130681813E-2,1.117882580E-1,-4.734201822E-3
4.029819714E1,-4.474584386E-2,-2.626718581E-2,-2.672533318E-2
4.030032230E1,-7.635809598E-4,-1.130099818E-1,-2.183841541E-2
4.030244740E1,1.145371422E-2,-8.124501258E-2,-1.328630932E-2
4.030457256E1,-3.985892609E-2,-4.948004708E-2,-1.939495653E-2
4.030669772E1,-4.230238497E-2,5.681042373E-2,-2.550360374E-2
4.030882282E1,-3.497200832E-2,7.635809481E-2,-8.399390616E-3
4.031094798E1,-3.497200832E-2,-1.007926911E-1,-2.428187430E-2
4.031307313E1,1.756236330E-2,-1.411097646E-1,-2.183841541E-2
4.031519829E1,9.010255337E-3,-8.979712427E-2,-1.572976820E-2
4.031732339E1,-4.230238497E-2,-4.214967042E-2,-2.550360374E-2
4.031944855E1,-4.474584386E-2,8.979712427E-2,-2.306014486E-2
4.032157371E1,-3.619373962E-2,1.007926911E-1,-1.939495653E-2
4.032369881E1,-2.641990222E-2,-8.979712427E-2,-2.550360374E-2
4.032582397E1,2.244928107E-2,-1.557705253E-1,-2.428187430E-2
4.032794912E1,9.010255337E-3,-1.142317131E-1,-1.695149764E-2
4.033007428E1,-4.230238497E-2,-6.719512399E-3,-3.161225095E-2
4.033219938E1,-5.818486959E-2,1.093447953E-1,-1.939495653E-2
4.033432454E1,-4.596757516E-2,4.581485689E-2,-2.306014486E-2
4.033644970E1,-2.031125315E-2,-9.590577334E-2,-2.794706449E-2
4.033857480E1,1.267544460E-2,-9.590577334E-2,-2.916879393E-2
4.034069996E1,-1.908952370E-2,-6.658425927E-2,-2.183841541E-2
4.034282511E1,-4.108065739E-2,1.404988952E-2,-3.283398226E-2
4.034495022E1,-4.230238497E-2,1.007926911E-1,-1.206457894E-2
4.034707478E1,-4.474584386E-2,-2.382372692E-2,-3.161225095E-2
4.034919993E1,1.679878100E-3,-1.191186309E-1,-3.039052337E-2
4.035132509E1,1.145371422E-2,-8.002328873E-2,-2.183841541E-2
4.035345019E1,-4.352411628E-2,-3.359756246E-2,-2.794706449E-2
4.035557535E1,-5.696314201E-2,3.481929377E-2,-3.405570984E-2
4.035770051E1,-4.108065739E-2,9.834922850E-2,-1.328630932E-2
4.035982566E1,-4.108065739E-2,-2.871064469E-2,-2.916879393E-2
4.036195076E1,4.581485991E-4,-1.105665267E-1,-3.283398226E-2
4.036407592E1,1.145371422E-2,-8.979712427E-2,-2.428187430E-2
4.036620108E1,-2.641990222E-2,-2.871064469E-2,-2.428187430E-2
4.036832618E1,-4.963276163E-2,6.536252797E-2,-3.161225095E-2
4.037045134E1,-4.108065739E-2,1.007926911E-1,-2.672533318E-2
4.037257649E1,-2.031125315E-2,-2.504545636E-2,-3.161225095E-2
4.037470160E1,1.267544460E-2,-9.590577334E-2,-2.672533318E-2
4.037682676E1,1.679878100E-3,-8.613193035E-2,-2.550360374E-2
4.037895191E1,-3.252854943E-2,-2.260199748E-2,-3.405570984E-2
4.038107707E1,-4.230238497E-2,1.020144150E-1,-2.306014486E-2
4.038320217E1,-4.474584386E-2,9.346231073E-2,-2.794706449E-2
4.038532733E1,-1.786779426E-2,-6.658425927E-2,-3.283398226E-2
4.038745248E1,2.611446939E-2,-1.069013327E-1,-3.161225095E-2
4.038957759E1,-7.635809598E-4,-4.459312931E-2,-2.183841541E-2
4.039170274E1,-4.352411628E-2,3.604102135E-2,-3.772090003E-2
4.039382790E1,-4.352411628E-2,1.447749585E-1,-2.061668597E-2
4.039595300E1,-3.375028074E-2,6.536252797E-2,-3.161225095E-2
4.039807816E1,-4.428769462E-3,-9.468404204E-2,-3.527744114E-2
4.040020332E1,2.977965772E-2,-9.712749720E-2,-3.161225095E-2
4.040232842E1,-1.175914705E-2,-4.214967042E-2,-2.061668597E-2
4.040445358E1,-4.963276163E-2,4.092793912E-2,-4.749473557E-2
4.040657873E1,-4.963276163E-2,1.521053314E-1,-2.550360374E-2
4.040870389E1,-4.841103405E-2,8.491020650E-2,-3.161225095E-2
4.041082905E1,-1.175914705E-2,-7.024945319E-2,-4.260781780E-2
4.041295415E1,2.489273995E-2,-1.117882580E-1,-3.161225095E-2
4.041507931E1,-3.207040019E-3,-5.070177838E-2,-2.794706449E-2
4.041720446E1,-4.596757516E-2,8.246674389E-2,-4.138609022E-2
4.041932957E1,-5.329795182E-2,1.716530025E-1,-3.649916872E-2
4.042145472E1,-3.252854943E-2,5.192350596E-2,-4.138609022E-2
4.042357988E1,1.389717404E-2,-8.246674389E-2,-4.016435891E-2
4.042570498E1,1.634063199E-2,-6.536252797E-2,-3.405570984E-2
4.042783014E1,-2.886336111E-2,7.941242307E-3,-3.772090003E-2
4.042995530E1,-4.718930274E-2,1.081230640E-1,-3.894263133E-2
4.043208045E1,-3.375028074E-2,1.435532272E-1,-3.283398226E-2
4.043420556E1,-2.519817278E-2,1.832594397E-3,-4.382954910E-2
4.043633071E1,1.145371422E-2,-6.291907281E-2,-4.382954910E-2
4.043845587E1,7.788525894E-3,1.832594397E-3,-3.649916872E-2
4.044058097E1,-3.497200832E-2,8.735366166E-2,-3.772090003E-2
4.044270613E1,-4.963276163E-2,1.301141977E-1,-3.405570984E-2
4.044483129E1,-2.641990222E-2,9.590577334E-2,-3.527744114E-2
4.044695639E1,-4.428769462E-3,-3.604102135E-2,-4.749473557E-2
4.044908155E1,2.489273995E-2,-3.481929377E-2,-3.649916872E-2
4.045120670E1,-9.315688163E-3,2.993237413E-2,-3.283398226E-2
4.045333186E1,-4.474584386E-2,1.081230640E-1,-4.505127668E-2
4.045545696E1,-3.985892609E-2,1.924224049E-1,-3.161225095E-2
4.045758212E1,-2.153298259E-2,8.979712427E-2,-3.649916872E-2
4.045970728E1,1.023198478E-2,-1.154534444E-1,-4.993819445E-2
4.046183238E1,5.054906011E-2,-7.269290835E-2,-3.039052337E-2
4.046395754E1,-9.315688163E-3,3.359756246E-2,-2.794706449E-2
4.046608269E1,-6.429351866E-2,1.313359290E-1,-4.993819445E-2
4.046820785E1,-4.718930274E-2,2.058614343E-1,-3.772090003E-2
4.047033295E1,-2.153298259E-2,1.007926911E-1,-3.527744114E-2
4.047245811E1,7.788525894E-3,-7.391463965E-2,-4.749473557E-2
4.047458326E1,4.077522457E-2,-5.436696485E-2,-3.894263133E-2
4.047670837E1,-1.985310577E-3,5.070177838E-2,-3.039052337E-2
4.047883353E1,-5.696314201E-2,1.056796089E-1,-4.627300799E-2
4.048095868E1,-3.619373962E-2,1.435532272E-1,-4.016435891E-2
4.048308384E1,-1.053741761E-2,7.269290835E-2,-3.527744114E-2
4.048520894E1,4.123337101E-3,-2.504545636E-2,-4.993819445E-2
4.048733410E1,7.788525894E-3,6.719512399E-3,-4.260781780E-2
4.048945926E1,-2.764163166E-2,1.081230640E-1,-2.916879393E-2
4.049158436E1,-4.841103405E-2,1.667660922E-1,-4.382954910E-2
4.049370952E1,-2.764163166E-2,1.215620935E-1,-3.772090003E-2
4.049583467E1,5.345067009E-3,-1.527161989E-2,-4.138609022E-2
4.049795983E1,2.367101051E-2,-2.138026804E-2,-3.894263133E-2
4.050008493E1,-9.315688163E-3,6.780599058E-2,-3.894263133E-2
4.050221009E1,-5.696314201E-2,1.350011230E-1,-3.649916872E-2
4.050433524E1,-4.718930274E-2,1.655443609E-1,-4.138609022E-2
4.050646035E1,-2.031125315E-2,1.276707351E-1,-3.527744114E-2
4.050858550E1,-1.985310577E-3,1.771507785E-2,-4.627300799E-2
4.051071066E1,1.878409274E-2,-2.382372692E-2,-4.138609022E-2
4.051283577E1,4.123337101E-3,5.314523727E-2,-3.161225095E-2
4.051496092E1,-4.352411628E-2,1.423314959E-1,-4.016435891E-2
4.051708608E1,-4.596757516E-2,2.034179717E-1,-4.993819445E-2
4.051921118E1,-1.175914705E-2,1.692095399E-1,-3.894263133E-2
4.052133634E1,1.023198478E-2,1.649334840E-2,-3.649916872E-2
4.052346149E1,2.977965772E-2,-1.160643063E-2,-4.871646687E-2
4.052558665E1,1.023198478E-2,7.513637096E-2,-3.649916872E-2
4.052771176E1,-3.008509055E-2,1.337793916E-1,-3.405570984E-2
4.052983691E1,-3.497200832E-2,1.716530025E-1,-4.382954910E-2
4.053196207E1,-1.053741761E-2,1.496618688E-1,-4.505127668E-2
4.053408717E1,1.679878100E-3,2.748891525E-2,-4.016435891E-2
4.053621233E1,2.367101051E-2,3.359756246E-2,-5.238165334E-2
4.053833748E1,-7.635809598E-4,1.007926911E-1,-3.894263133E-2
4.054046264E1,-3.130681813E-2,1.508836001E-1,-3.894263133E-2
4.054258774E1,-2.519817278E-2,1.606574357E-1,-4.382954910E-2
4.054471290E1,4.581485991E-4,9.101885557E-2,-4.505127668E-2
4.054683806E1,1.634063199E-2,5.497782957E-3,-4.382954910E-2
4.054896316E1,7.788525894E-3,6.414080411E-2,-3.894263133E-2
4.055108832E1,-3.375028074E-2,1.423314959E-1,-4.505127668E-2
4.055321347E1,-4.718930274E-2,1.924224049E-1,-4.138609022E-2
4.055533863E1,-2.764163166E-2,1.606574357E-1,-4.505127668E-2
4.055746373E1,6.566796452E-3,5.436696485E-2,-4.749473557E-2
4.055958889E1,2.489273995E-2,-1.893680729E-2,-4.871646687E-2
4.056171405E1,1.634063199E-2,5.681042373E-2,-4.260781780E-2
4.056383915E1,-3.497200832E-2,1.618791670E-1,-4.382954910E-2
4.056596431E1,-5.574141070E-2,2.009745091E-1,-4.749473557E-2
4.056808946E1,-2.031125315E-2,1.692095399E-1,-5.360338464E-2
4.057021457E1,1.389717404E-2,5.192350596E-2,-4.138609022E-2
4.057233972E1,2.367101051E-2,-1.771507785E-2,-4.627300799E-2
4.057446488E1,1.389717404E-2,5.070177838E-2,-4.993819445E-2
4.057659004E1,-3.252854943E-2,1.765399277E-1,-3.527744114E-2
4.057871514E1,-5.818486959E-2,2.229656428E-1,-4.627300799E-2
4.058084030E1,-1.786779426E-2,1.472184062E-1,-4.382954910E-2
4.058296545E1,2.367101051E-2,-4.276053514E-3,-4.260781780E-2
4.058509056E1,3.222311661E-2,-9.162971750E-3,-4.627300799E-2
4.058721571E1,-5.650499370E-3,9.468404204E-2,-4.382954910E-2
4.058934087E1,-4.230238497E-2,1.850920320E-1,-3.527744114E-2
4.059146602E1,-4.108065739E-2,1.948658675E-1,-4.138609022E-2
4.059359113E1,-1.298087649E-2,9.957095981E-2,-4.627300799E-2
4.059571629E1,2.000582218E-2,3.054323839E-3,-4.382954910E-2
4.059784144E1,2.611446939E-2,2.748891525E-2,-4.016435891E-2
4.059996660E1,-1.298087649E-2,1.032361463E-1,-4.138609022E-2
4.060209170E1,-4.474584386E-2,1.667660922E-1,-4.260781780E-2
4.060421686E1,-3.497200832E-2,2.009745091E-1,-3.772090003E-2
4.060634202E1,-1.420260593E-2,8.002328873E-2,-4.382954910E-2
4.060846712E1,1.878409274E-2,-3.115410358E-2,-4.871646687E-2
4.061059228E1,3.588830680E-2,6.169734150E-2,-4.138609022E-2
4.061271743E1,-2.886336111E-2,1.484401375E-1,-3.772090003E-2
4.061484254E1,-5.574141070E-2,1.679878086E-1,-4.505127668E-2
4.061696769E1,-1.420260593E-2,1.411097646E-1,-4.749473557E-2
4.061909285E1,2.000582218E-2,5.436696485E-2,-4.382954910E-2
4.062121800E1,1.511890348E-2,-6.108647794E-4,-4.749473557E-2
4.062334311E1,-7.635809598E-4,9.712749720E-2,-4.993819445E-2
4.062546826E1,-4.230238497E-2,1.887572110E-1,-3.894263133E-2
4.062759342E1,-4.841103405E-2,1.728747338E-1,-4.871646687E-2
4.062971852E1,-1.053741761E-2,1.032361463E-1,-4.749473557E-2
4.063184368E1,2.000582218E-2,1.160643063E-2,-4.749473557E-2
4.063396884E1,2.000582218E-2,2.138026804E-2,-5.238165334E-2
4.063609399E1,-1.298087649E-2,1.178968996E-1,-5.115992576E-2
4.063821910E1,-5.085449293E-2,1.973093301E-1,-4.260781780E-2
4.064034426E1,-4.352411628E-2,1.912006736E-1,-4.627300799E-2
4.064246941E1,-1.664606482E-2,8.491020650E-2,-4.505127668E-2
4.064459452E1,2.000582218E-2,-2.993237413E-2,-5.726857483E-2
4.064671967E1,2.977965772E-2,1.771507785E-2,-4.871646687E-2
4.064884483E1,-2.764163166E-2,1.496618688E-1,-4.871646687E-2
4.065096993E1,-7.406735420E-2,2.376264036E-1,-4.993819445E-2
4.065309509E1,-4.841103405E-2,1.802051067E-1,-4.993819445E-2
4.065522024E1,4.123337101E-3,4.948004708E-2,-4.627300799E-2
4.065734540E1,2.611446939E-2,-1.038470119E-2,-5.115992576E-2
4.065947050E1,1.634063199E-2,4.214967042E-2,-5.115992576E-2
4.066159566E1,-2.641990222E-2,1.398880333E-1,-4.505127668E-2
4.066372082E1,-5.085449293E-2,2.095266134E-1,-4.871646687E-2
4.066584592E1,-3.985892609E-2,1.569922417E-1,-5.115992576E-2
4.066797108E1,1.679878100E-3,6.536252797E-2,-5.238165334E-2
4.067009623E1,2.367101051E-2,3.726275265E-2,-4.993819445E-2
4.067222139E1,4.123337101E-3,9.834922850E-2,-4.749473557E-2
4.067434649E1,-3.130681813E-2,1.435532272E-1,-4.138609022E-2
4.067647165E1,-2.886336111E-2,1.618791670E-1,-4.871646687E-2
4.067859681E1,-1.664606482E-2,1.020144150E-1,-4.505127668E-2
4.068072191E1,4.123337101E-3,4.581485689E-2,-4.871646687E-2
4.068284702E1,1.267544460E-2,7.635809481E-2,-4.871646687E-2
4.068497222E1,-1.053741761E-2,1.166751757E-1,-5.115992576E-2
4.068709733E1,-3.375028074E-2,1.789833754E-1,-3.527744114E-2
4.068922248E1,-2.886336111E-2,1.814268380E-1,-4.382954910E-2
4.069134764E1,-1.786779426E-2,5.681042373E-2,-4.016435891E-2
4.069347280E1,1.756236330E-2,5.497782957E-3,-5.238165334E-2
4.069559790E1,1.756236330E-2,8.124501258E-2,-4.382954910E-2
4.069772306E1,-3.130681813E-2,1.215620935E-1,-4.138609022E-2
4.069984816E1,-5.085449293E-2,1.631008983E-1,-4.627300799E-2
4.070197332E1,-2.519817278E-2,1.569922417E-1,-4.382954910E-2
4.070409847E1,-1.908952370E-2,4.337139800E-2,-3.527744114E-2
4.070622363E1,6.566796452E-3,1.038470119E-2,-5.360338464E-2
4.070834879E1,1.389717404E-2,8.246674389E-2,-4.871646687E-2
4.071047389E1,-2.641990222E-2,1.240055487E-1,-3.649916872E-2
4.071259905E1,-4.596757516E-2,1.496618688E-1,-4.260781780E-2
4.071472420E1,-2.519817278E-2,1.227838174E-1,-4.627300799E-2
