"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.278290488E1,1.019342422E0,1.679761529E0,1.067198944E1
4.278503004E1,3.924229145E-1,1.607976794E0,1.012164021E1
4.278715514E1,7.369893789E-1,3.153740168E0,9.863214493E0
4.278928030E1,-6.891329288E-1,3.110669553E-1,1.126062298E1
4.279140545E1,-6.987041831E-1,3.732803464E-1,1.088255692E1
4.279353061E1,1.895115495E0,2.646461725E0,1.007856941E1
4.279565571E1,1.210768223E0,9.092726111E-1,1.107398319E1
4.279778087E1,7.417750359E-1,1.569691658E0,9.839286804E0
4.279990603E1,7.704889178E-1,3.110669374E0,9.217152596E0
4.280203113E1,-6.364908218E-1,9.140582681E-1,1.136112213E1
4.280415629E1,-2.679961324E-1,7.034898400E-1,1.223689461E1
4.280628144E1,1.244267821E0,2.584248543E0,1.058584690E1
4.280840660E1,1.043270707E0,1.507478237E0,1.022213840E1
4.281053170E1,-2.297109663E-1,1.359123230E0,9.504291534E0
4.281265686E1,4.067798555E-1,2.330609322E0,8.968298912E0
4.281478202E1,-1.033699393E0,1.483550072E-1,1.049491978E1
4.281690717E1,3.349951655E-2,1.138983607E0,1.133719349E1
4.281903228E1,2.344966233E-1,2.603390932E0,1.127976608E1
4.282115743E1,-5.264209956E-2,1.138983607E0,1.116012478E1
4.282328259E1,5.168496966E-1,2.632104874E0,9.734002113E0
4.282540769E1,3.206382394E-1,2.660818815E0,9.456435204E0
4.282753285E1,-1.397408366E0,4.785645287E-3,1.041356373E1
4.282965801E1,-1.914258115E-2,1.689332843E0,9.896714211E0
4.283178316E1,9.858429432E-1,2.335394859E0,1.049013424E1
4.283390827E1,6.843472719E-1,1.684547186E0,1.074855900E1
4.283603342E1,4.450650215E-1,2.172683001E0,1.000678444E1
4.283815858E1,-7.609176040E-1,7.561319470E-1,1.038963604E1
4.284028373E1,-4.259224236E-1,6.173482537E-1,1.177268696E1
4.284240884E1,8.087740541E-1,1.962114573E0,1.057627583E1
4.284453399E1,7.800601721E-1,1.416550994E0,1.041835022E1
4.284665915E1,5.312066078E-1,1.282552958E0,9.954142570E0
4.284878426E1,6.795616150E-1,2.325823545E0,9.336793900E0
4.285090941E1,-5.551348329E-1,1.406979680E0,9.920642853E0
4.285303457E1,3.254238665E-1,7.369893789E-1,1.160519028E1
4.285515972E1,7.800601721E-1,1.804188251E0,1.038963604E1
4.285728483E1,6.364908218E-1,1.746760488E0,9.824930191E0
4.285940998E1,1.914258115E-2,1.670190215E0,9.686145782E0
4.286153514E1,9.619147182E-1,2.330609322E0,9.202795982E0
4.286366024E1,-8.709874153E-1,3.780659735E-1,9.915857315E0
4.286578540E1,-1.866401732E-1,1.282552958E0,1.125583744E1
4.286791056E1,-1.196411327E-1,2.474178553E0,1.104526901E1
4.287003571E1,1.129412293E0,1.761117458E0,1.016949654E1
4.287216082E1,1.100698411E-1,2.024327993E0,9.169296265E0
4.287428597E1,4.977070987E-1,2.828316450E0,8.839086533E0
4.287641108E1,-1.445264935E0,4.307080805E-2,9.576076508E0
4.287853629E1,3.349951804E-1,1.167697430E0,9.997213364E0
4.288066139E1,2.297109663E-1,2.187039852E0,1.051406288E1
4.288278655E1,9.427721500E-1,2.201396942E0,1.120319557E1
4.288491170E1,-2.105683982E-1,2.301895380E0,1.053799057E1
4.288703681E1,-1.196411327E-1,1.325623751E0,1.011206818E1
4.288916196E1,-8.709874153E-1,1.770688742E-1,1.064327526E1
4.289128712E1,6.269195080E-1,1.339980721E0,9.930213928E0
4.289341228E1,9.762716293E-1,1.990828395E0,9.016156197E0
4.289553738E1,3.684946895E-1,1.722832322E0,9.379864693E0
4.289766254E1,2.871387303E-1,2.163111687E0,9.973284721E0
4.289978769E1,-3.397808075E-1,1.311266780E0,1.074377346E1
4.290191285E1,2.392822690E-2,7.178468108E-1,1.169133186E1
4.290403795E1,8.135596663E-2,1.426122308E0,1.066241741E1
4.290616311E1,1.086341500E0,1.942971945E0,9.853643417E0
4.290828826E1,1.531406492E-1,1.660618901E0,9.169296265E0
4.291041337E1,5.455635786E-1,2.421536446E0,8.532805443E0
4.291253852E1,-1.162911773E0,1.091127157E0,9.317651749E0
4.291466368E1,5.264209956E-2,3.014956415E-1,1.144247818E1
4.291678884E1,6.221339107E-1,1.502692580E0,1.098784161E1
4.291891394E1,6.412764788E-1,2.206182480E0,9.552147865E0
4.292103910E1,-2.727817893E-1,1.875972986E0,9.250652313E0
4.292316426E1,-1.004985496E-1,2.301895380E0,9.389435768E0
4.292528936E1,-1.110269666E0,9.714859724E-1,1.001635551E1
4.292741452E1,-6.173482537E-1,9.523434043E-1,1.100219822E1
4.292953967E1,3.206382394E-1,2.282752752E0,1.048534870E1
4.293166483E1,1.225125194E0,2.373680115E0,1.017428207E1
4.293378993E1,-6.699903309E-2,2.062613010E0,9.805787086E0
4.293591509E1,1.100698411E-1,1.674975872E0,9.198010445E0
4.293804024E1,-7.992027402E-1,4.163511395E-1,1.082991505E1
4.294016540E1,3.732803464E-1,1.622333765E0,1.099262714E1
4.294229050E1,6.221339107E-1,1.866401672E0,9.930213928E0
4.294441566E1,6.891329288E-1,1.325623751E0,1.058584690E1
4.294654082E1,-6.221338734E-2,2.038684845E0,1.041356373E1
4.294866592E1,-7.178468108E-1,1.875972986E0,9.413364410E0
4.295079108E1,-4.929214716E-1,4.259224236E-1,1.115055370E1
4.295291623E1,2.105683982E-1,9.619147182E-1,1.103091240E1
4.295504139E1,1.004985452E0,2.163111687E0,9.341579437E0
4.295716649E1,4.977070987E-1,2.076970100E0,9.408578873E0
4.295929165E1,5.264209956E-2,1.718046665E0,1.003071213E1
4.296141681E1,-7.992027402E-1,1.320838094E0,9.193224907E0
4.296354196E1,-6.604190469E-1,4.642075896E-1,1.095912743E1
4.296566707E1,3.302095234E-1,1.531406522E0,1.068156052E1
4.296779222E1,7.034898400E-1,2.488535643E0,9.212367058E0
4.296991738E1,-3.732803464E-1,1.842473388E0,9.317651749E0
4.297204248E1,2.249253243E-1,2.703889608E0,9.303294182E0
4.297416764E1,-5.647061467E-1,1.435693622E0,9.370293617E0
4.297629280E1,-6.460621357E-1,-1.387837082E-1,1.099262714E1
4.297841795E1,4.881358147E-1,1.832902193E0,1.037049294E1
4.298054306E1,1.478764415E0,2.933600664E0,9.887143135E0
4.298266821E1,3.349951655E-2,1.703689694E0,1.022213840E1
4.298479337E1,-1.722832322E-1,1.947757602E0,9.288937569E0
4.298691847E1,-8.662018180E-1,2.392822653E-1,1.013599682E1
4.298904363E1,2.009970993E-1,9.571290761E-2,1.095434189E1
4.299116879E1,1.086341500E0,2.187039852E0,9.623932838E0
4.299329394E1,1.143769264E0,2.143969059E0,9.049654961E0
4.299541905E1,-8.805587292E-1,1.445264935E0,9.183652878E0
4.299754420E1,-2.297109663E-1,2.488535643E0,8.982656479E0
4.299966936E1,-4.929214716E-1,1.105484009E0,1.134676456E1
4.300179452E1,1.531406492E-1,2.871387079E-2,1.198804188E1
4.300391962E1,7.274180651E-1,2.421536446E0,9.714859962E0
4.300604478E1,5.647061467E-1,2.182254314E0,9.667003632E0
4.300816993E1,-8.566305041E-1,1.134197950E0,9.820143700E0
4.301029504E1,-4.546363056E-1,2.579462767E0,8.987442017E0
4.301242019E1,-4.402793646E-1,6.077769399E-1,1.123190975E1
4.301454535E1,2.105683982E-1,4.402793646E-1,1.107398319E1
4.301667050E1,5.216353536E-1,2.727817774E0,9.355937004E0
4.301879561E1,-5.359922647E-1,2.239681959E0,9.461220741E0
4.302092076E1,-5.503492355E-1,2.455035925E0,9.126225471E0
4.302304592E1,-4.546363056E-1,2.062613010E0,9.169296265E0
4.302517103E1,-9.619147182E-1,-4.019941986E-1,1.186840057E1
4.302729618E1,-2.536391914E-1,8.422735929E-1,1.142812061E1
4.302942134E1,1.732403636E0,2.732603550E0,1.008814049E1
4.303154649E1,4.594219327E-1,1.875972986E0,1.003071213E1
4.303367160E1,-3.349951804E-1,1.952543259E0,9.178867340E0
4.303579676E1,-1.249053478E0,9.188438654E-1,9.518648148E0
4.303792191E1,-4.785645381E-2,4.115654826E-1,1.182532978E1
4.304004707E1,1.110269666E0,1.397408366E0,1.148554897E1
4.304217217E1,1.450050473E0,2.249253273E0,1.004028416E1
4.304429733E1,-7.992027402E-1,2.053041935E0,9.509077072E0
4.304642248E1,-3.828516304E-1,2.239681959E0,9.269794464E0
4.304854759E1,-8.853443861E-1,1.071984529E0,1.054277611E1
4.305067274E1,4.881358147E-1,3.254238665E-1,1.152861977E1
4.305279790E1,1.095912814E0,1.531406522E0,1.047577763E1
4.305492306E1,1.301695466E0,2.249253273E0,1.000678444E1
4.305704821E1,-6.987041831E-1,1.119840980E0,1.002114105E1
4.305917332E1,-3.445664644E-1,2.120040894E0,8.910871506E0
4.306129847E1,-1.191625714E0,9.858429432E-1,1.098784161E1
4.306342363E1,5.264209956E-2,1.028913736E0,1.116969585E1
4.306554873E1,7.896314859E-1,2.038684845E0,9.312865257E0
4.306767389E1,7.130611539E-1,1.957328916E0,8.915657043E0
4.306979905E1,-8.135597110E-1,2.483749866E0,8.786444664E0
4.307192415E1,-8.039883971E-1,2.464607239E0,8.925228119E0
4.307404931E1,-4.977070987E-1,6.747759581E-1,1.100219822E1
4.307617446E1,-2.201396823E-1,9.667003751E-1,1.198325539E1
4.307829962E1,4.594219327E-1,2.464607239E0,1.087777138E1
4.308042472E1,7.465606928E-1,2.545963287E0,9.542576790E0
4.308254988E1,8.614161611E-2,2.206182480E0,8.595019341E0
4.308467504E1,-1.320838094E0,3.589234054E-1,8.944371223E0
4.308680019E1,-8.949156404E-1,7.657032460E-2,1.073898792E1
4.308892530E1,1.301695466E0,1.277767301E0,1.027478027E1
4.309105045E1,1.493121386E0,1.971685886E0,9.834501266E0
4.309317561E1,-5.264209956E-2,2.110469580E0,1.034656525E1
4.309530071E1,-2.392822653E-1,2.364108801E0,1.025085258E1
4.309742587E1,-8.662018180E-1,1.406979680E0,1.050927734E1
4.309955103E1,3.014956415E-1,4.977070987E-1,1.126062298E1
4.310167618E1,8.901300430E-1,9.188438654E-1,9.824930191E0
4.310380129E1,1.737189293E0,1.990828395E0,8.709874153E0
4.310592644E1,-1.914258115E-2,1.406979680E0,8.973084450E0
4.310805160E1,-3.206382394E-1,2.421536446E0,8.968298912E0
4.311017676E1,-8.853443861E-1,1.612762451E0,1.046620655E1
4.311230186E1,-4.785645381E-2,-1.004985496E-1,1.214118195E1
4.311442702E1,6.125625968E-1,1.488335729E0,1.099262714E1
4.311655217E1,1.081555843E0,2.991028309E0,9.054440498E0
4.311867728E1,-1.182054400E0,1.990828395E0,8.394021988E0
4.312080243E1,-1.292124242E-1,2.153540373E0,8.245666504E0
4.312292759E1,-9.475577474E-1,9.523434043E-1,9.824930191E0
4.312505274E1,-1.962114573E-1,6.412764788E-1,1.082991505E1
4.312717785E1,1.119840980E0,2.502892494E0,1.031306553E1
4.312930301E1,1.263410330E0,2.703889608E0,1.007378292E1
4.313142816E1,-3.732803464E-1,1.655833244E0,9.662218094E0
4.313355332E1,-1.201196909E0,7.609176040E-1,9.403793335E0
4.313567842E1,-1.430907965E0,3.876372576E-1,1.087777138E1
4.313780358E1,9.906286001E-1,1.368694544E0,1.018385315E1
4.313992873E1,1.603191137E0,1.727617979E0,9.384650230E0
4.314205384E1,-1.914258115E-2,1.670190215E0,9.298508644E0
4.314417899E1,4.737788737E-1,2.445464849E0,9.140582085E0
4.314630415E1,-7.944171429E-1,1.402194023E0,1.042792130E1
4.314842931E1,-1.148554921E0,1.339980662E-1,1.250967693E1
4.315055441E1,6.317051649E-1,1.794616938E0,9.992427826E0
4.315267957E1,2.014756680E0,2.033899307E0,8.800801277E0
4.315480472E1,-8.039883971E-1,1.043270707E0,8.805587769E0
4.315692988E1,-3.062812984E-1,2.703889608E0,8.408378601E0
4.315905498E1,-9.140582681E-1,1.239482164E0,9.351150513E0
4.316118014E1,-8.039883971E-1,-1.435693540E-2,1.151426220E1
4.316330530E1,7.800601721E-1,1.971685886E0,1.071984577E1
4.316543045E1,1.258624673E0,2.100898266E0,9.561718941E0
4.316755556E1,-6.412764788E-1,1.545763373E0,8.389236450E0
4.316968071E1,-4.546363056E-1,3.761517286E0,8.039883614E0
4.317180587E1,-1.383051515E0,1.383051515E0,1.017428207E1
4.317393097E1,-4.211367965E-1,-5.599204898E-1,1.127498055E1
4.317605613E1,1.569691658E0,1.895115495E0,9.848857880E0
4.317818129E1,1.253839016E0,2.316252232E0,9.451649666E0
4.318030639E1,2.871387079E-2,2.344966173E0,8.599804878E0
4.318243155E1,-8.135596663E-2,2.215753794E0,8.925228119E0
4.318455670E1,-1.469193101E0,1.435693540E-2,1.140419292E1
4.318668186E1,-9.092725813E-2,9.571290612E-1,1.094477081E1
4.318880696E1,1.584048629E0,2.311466694E0,9.566504478E0
4.319093212E1,1.368694544E0,1.210768223E0,9.509077072E0
4.319305728E1,-1.962114573E-1,1.517049551E0,8.097311974E0
4.319518243E1,-7.609176040E-1,2.234896421E0,7.843672752E0
4.319730754E1,-9.475577474E-1,6.652047038E-1,1.123669529E1
4.319943269E1,5.551348329E-1,8.901300430E-1,1.130369377E1
4.320155785E1,1.765903115E0,2.411965132E0,9.863214493E0
4.320368295E1,3.732803464E-1,1.550549030E0,9.934999466E0
4.320580811E1,-1.244267747E-1,1.909472466E0,8.834300995E0
4.320793326E1,-6.747759581E-1,1.847259045E0,7.719245911E0
4.321005842E1,-8.135597110E-1,-1.914258152E-1,1.002592659E1
4.321218352E1,4.067798555E-1,1.182054400E0,9.925428391E0
4.321430868E1,1.737189293E0,2.364108801E0,9.355937004E0
4.321643384E1,-3.158525825E-1,1.660618901E0,9.360722542E0
4.321855899E1,-3.876372576E-1,2.924029350E0,9.556933403E0
4.322068410E1,-1.167697430E0,1.215553880E0,1.036092186E1
4.322280926E1,-4.163511395E-1,6.221338734E-2,1.039442158E1
4.322493441E1,3.397808075E-1,1.737189293E0,9.054440498E0
4.322705952E1,1.986042738E0,2.574677229E0,9.303294182E0
4.322918467E1,2.153540403E-1,1.646261930E0,8.930013657E0
4.323130983E1,-3.206382394E-1,2.388036966E0,8.446663857E0
4.323343498E1,-1.373480201E0,7.369893789E-1,1.068156052E1
4.323556009E1,-4.881358147E-1,-9.092725813E-2,1.178704453E1
4.323768524E1,1.244267821E0,1.828116536E0,9.365508080E0
4.323981040E1,1.655833244E0,2.187039852E0,8.891729355E0
4.324193556E1,-4.833501875E-1,1.349551916E0,8.973084450E0
4.324406066E1,-2.440679073E-1,2.287538528E0,8.863015175E0
4.324618582E1,-1.301695466E0,1.253839016E0,1.122712421E1
4.324831097E1,2.009970993E-1,7.848458290E-1,1.114576817E1
4.325043608E1,1.363908887E0,1.971685886E0,8.901300430E0
4.325256123E1,1.115055323E0,1.143769264E0,9.456435204E0
4.325468639E1,-5.790630579E-1,1.588834286E0,8.719446182E0
4.325681155E1,-3.684946895E-1,2.651247501E0,8.389236450E0
4.325893665E1,-1.009771109E0,3.972085714E-1,1.167697430E1
4.326106181E1,1.052841991E-1,9.427721500E-1,1.131805134E1
4.326318696E1,1.416550994E0,2.464607239E0,9.159725189E0
4.326531212E1,5.120640397E-1,1.148554921E0,9.030512810E0
4.326743722E1,-1.722832322E-1,2.301895380E0,8.733802795E0
4.326956238E1,-5.312066078E-1,2.723032236E0,8.547162056E0
4.327168754E1,-1.095912814E0,2.201396823E-1,1.097348499E1
4.327381264E1,3.732803464E-1,1.282552958E0,1.055713367E1
4.327593780E1,1.904686809E0,2.699103832E0,9.982855797E0
4.327806295E1,6.699903309E-2,1.842473388E0,1.024128056E1
4.328018811E1,-1.770688742E-1,2.234896421E0,9.446864128E0
4.328231321E1,-8.135597110E-1,7.848458290E-1,1.007856941E1
4.328443837E1,-7.034898400E-1,2.871387303E-1,1.143769264E1
4.328656353E1,1.024128079E0,1.789831281E0,1.038485050E1
4.328868868E1,1.636690736E0,1.866401672E0,9.767501831E0
4.329081379E1,1.674975902E-1,1.363908887E0,9.437292099E0
4.329293894E1,-6.269195080E-1,2.191825628E0,8.757730484E0
4.329506410E1,-1.330409408E0,1.507478237E0,1.101655579E1
4.329718926E1,-1.244267747E-1,5.264210105E-1,1.230867958E1
4.329931436E1,9.379864931E-1,1.674975872E0,1.052363396E1
4.330143952E1,9.571290612E-1,2.076970100E0,1.005942631E1
4.330356467E1,-2.536391914E-1,1.028913736E0,9.757930756E0
4.330568978E1,-3.158525825E-1,2.555534601E0,8.111668587E0
4.330781493E1,-1.330409408E0,1.014556766E0,1.059541893E1
4.330994009E1,-7.322037220E-1,1.129412293E0,1.219861031E1
4.331206519E1,1.000199914E0,2.498106956E0,1.070070267E1
4.331419035E1,1.115055323E0,1.359123230E0,9.786644936E0
4.331631551E1,-7.657032460E-2,1.957328916E0,9.006584167E0
4.331844066E1,-7.704889178E-1,2.790031195E0,8.508877754E0
4.332056577E1,-9.714859724E-1,5.551348329E-1,1.060020447E1
4.332269092E1,2.871387079E-2,1.430907965E0,1.125105190E1
4.332481608E1,8.374879360E-1,2.325823545E0,1.105484104E1
4.332694123E1,1.014556766E0,1.914258122E0,1.067677498E1
4.332906634E1,3.014956415E-1,1.603191137E0,8.982656479E0
4.333119149E1,-6.652047038E-1,1.320838094E0,8.748159409E0
4.333331665E1,-1.488335729E0,6.173482537E-1,1.122712421E1
4.333544176E1,1.024128079E0,1.627119422E0,1.067677498E1
4.333756691E1,1.995614052E0,1.966900229E0,9.638289452E0
4.333969207E1,4.929214716E-1,1.517049551E0,1.066720295E1
4.334181722E1,2.344966233E-1,2.048256159E0,9.930213928E0
4.334394238E1,-7.130611539E-1,1.584048629E0,1.050927734E1
4.334606748E1,-8.901300430E-1,3.493520916E-1,1.183011532E1
4.334819264E1,8.039883971E-1,1.933400750E0,1.015513897E1
4.335031780E1,1.028913736E0,2.038684845E0,9.097511292E0
4.335244290E1,-3.302095234E-1,9.284151793E-1,9.202795982E0
4.335456806E1,3.349951655E-2,2.565105915E0,8.499305725E0
4.335669321E1,-9.092726111E-1,1.220339537E0,1.071984577E1
4.335881837E1,-6.795616150E-1,-2.392822653E-1,1.160519028E1
4.336094347E1,2.153540403E-1,2.225325108E0,1.005942631E1
4.336306863E1,8.949156404E-1,2.048256159E0,1.001156998E1
4.336519379E1,-2.632105052E-1,1.612762451E0,9.815358162E0
4.336731894E1,-6.699903309E-2,3.378665686E0,8.561519623E0
4.336944405E1,-9.284151793E-1,9.332008362E-1,1.047099209E1
4.337156920E1,-5.359922647E-1,4.307080805E-2,1.082034397E1
4.337369436E1,9.475577474E-1,2.612962246E0,9.791430473E0
4.337581946E1,1.239482164E0,2.277967215E0,9.796216011E0
4.337794462E1,4.977070987E-1,1.651047587E0,9.466006279E0
4.338006978E1,-4.642075896E-1,1.081555843E0,9.882357597E0
4.338219493E1,-1.024128079E0,1.722832322E-1,1.195454216E1
4.338432004E1,1.866401732E-1,1.584048629E0,1.078205872E1
4.338644519E1,1.531406522E0,3.072384357E0,9.882357597E0
4.338857035E1,6.029912829E-1,1.344766378E0,9.700503349E0
4.339069551E1,1.210768223E0,8.949156404E-1,8.461020470E0
4.339282061E1,-3.397808075E-1,1.660618901E0,8.432307243E0
4.339494576E1,-7.752745152E-1,9.667003751E-1,1.090170002E1
4.339707092E1,7.178468108E-1,1.182054400E0,1.097827053E1
4.339919602E1,1.713261008E0,2.560320139E0,1.044706345E1
4.340132118E1,-2.679961324E-1,1.129412293E0,9.915857315E0
4.340344634E1,3.493520916E-1,1.483550072E0,8.417949677E0
4.340557149E1,-4.450650215E-1,9.379864931E-1,9.351150513E0
4.340769660E1,-9.284151793E-1,3.828516230E-2,1.049013424E1
4.340982176E1,3.876372576E-1,2.689532757E0,9.786644936E0
4.341194691E1,9.236295223E-1,2.483749866E0,1.001156998E1
4.341407207E1,-3.254238665E-1,6.699903607E-1,9.571290970E0
4.341619717E1,-2.057827413E-1,2.287538528E0,8.432307243E0
4.341832233E1,-1.359123230E0,1.100698471E0,1.082034397E1
4.342044748E1,-3.972085714E-1,6.221339107E-1,1.072463131E1
4.342257259E1,7.082754970E-1,2.407179594E0,9.810572624E0
4.342469774E1,1.067198873E0,2.067398787E0,1.038963604E1
4.342682290E1,1.004985496E-1,1.488335729E0,9.485149384E0
4.342894806E1,-8.135596663E-2,1.450050473E0,8.465806961E0
4.343107316E1,-1.057627559E0,3.349951804E-1,1.075334454E1
4.343319832E1,1.674975902E-1,1.239482164E0,1.057627583E1
4.343532347E1,1.454836130E0,2.440679073E0,9.667003632E0
4.343744858E1,6.939185858E-1,9.140582681E-1,9.848857880E0
4.343957373E1,4.402793646E-1,1.287338614E0,9.131011009E0
4.344169889E1,-4.546363056E-1,1.919043779E0,9.509077072E0
4.344382405E1,-8.805587292E-1,6.125625968E-1,1.155733299E1
4.344594915E1,1.339980662E-1,1.138983607E0,9.887143135E0
4.344807431E1,1.995614052E0,2.766103029E0,9.250652313E0
4.345019941E1,-7.082754970E-1,5.694918036E-1,9.576076508E0
4.345232462E1,7.465606928E-1,1.684547186E0,8.250452042E0
4.345444972E1,-3.684946895E-1,1.172483087E0,8.824729919E0
4.345657488E1,-7.369893789E-1,1.100698411E-1,1.085862923E1
4.345870004E1,1.627119333E-1,2.330609322E0,9.781859398E0
4.346082514E1,1.856830359E0,2.076970100E0,1.007378292E1
4.346295030E1,-6.221339107E-1,5.455635786E-1,9.384650230E0
4.346507545E1,6.508477330E-1,3.254238844E0,8.293522835E0
4.346720061E1,-7.657032609E-1,9.667003751E-1,1.034177971E1
4.346932571E1,-6.221339107E-1,-3.110669553E-1,1.008335495E1
4.347145087E1,5.886343718E-1,2.737389088E0,8.939585686E0
4.347357602E1,1.373480201E0,1.976471543E0,1.020778179E1
4.347570118E1,-4.929214716E-1,7.896314859E-1,8.508877754E0
4.347782629E1,3.254238665E-1,2.215753794E0,7.336394310E0
4.347995144E1,-1.249053478E0,-9.092725813E-2,1.099741268E1
4.348207660E1,5.790630579E-1,7.465606928E-1,1.096869946E1
4.348420170E1,1.406979680E0,2.852244616E0,9.097511292E0
4.348632686E1,1.071984529E0,1.454836130E0,9.834501266E0
4.348845202E1,-8.135596663E-2,6.364908218E-1,8.585447311E0
4.349057717E1,-5.742774159E-2,1.842473388E0,7.188039303E0
4.349270228E1,-1.143769264E0,1.129412293E0,9.939785004E0
4.349482743E1,7.992027402E-1,7.561319470E-1,1.056191921E1
4.349695259E1,2.033899307E0,2.086541414E0,9.547362328E0
4.349907774E1,2.344966233E-1,1.493121386E0,9.667003632E0
4.350120285E1,-6.891329288E-1,1.277767301E0,8.671588898E0
4.350332800E1,-4.307080805E-1,1.574477315E0,8.188239098E0
4.350545316E1,3.828516230E-2,1.052841991E-1,9.686145782E0
4.350757832E1,2.536391914E-1,1.373480201E0,8.968298912E0
4.350970342E1,1.028913736E0,2.952743053E0,9.403793335E0
4.351182858E1,-6.747759581E-1,9.140582681E-1,1.022213840E1
4.351395373E1,4.354937077E-1,2.579462767E0,8.307880402E0
4.351607889E1,-8.709874153E-1,1.837687731E0,9.083154678E0
4.351820399E1,-2.201396823E-1,-1.196411327E-1,1.066720295E1
4.352032915E1,4.785645306E-1,1.732403636E0,8.930013657E0
4.352245431E1,1.775474429E0,2.957528830E0,9.169296265E0
4.352457941E1,-5.455635786E-1,9.475577474E-1,9.523433685E0
4.352670457E1,3.302095234E-1,1.880758643E0,8.068597794E0
4.352882972E1,-9.762716293E-1,3.349951804E-1,1.002114105E1
4.353095488E1,2.584248483E-1,1.579262912E-1,1.153340530E1
4.353307998E1,1.493121386E0,2.019542217E0,1.001635551E1
4.353520514E1,1.277767301E0,2.196611166E0,9.585647583E0
4.353733030E1,-7.178468108E-1,1.268195987E0,9.102297783E0
4.353945540E1,-2.488535494E-1,1.660618901E0,7.829315662E0
4.354158056E1,-7.848458290E-1,6.556333899E-1,9.853643417E0
4.354370571E1,2.919243574E-1,3.972085714E-1,1.046142101E1
4.354583087E1,1.320838094E0,2.828316450E0,9.576076508E0
4.354795597E1,6.939185858E-1,1.880758643E0,9.628718376E0
4.355008113E1,-6.747759581E-1,8.231309652E-1,8.738588333E0
4.355220629E1,-4.115654826E-1,1.842473388E0,7.910671711E0
4.355433144E1,-3.732803464E-1,1.052841991E-1,1.012164021E1
4.355645655E1,4.594219327E-1,1.320838094E0,9.667003632E0
4.355858170E1,1.148554921E0,3.287738323E0,9.734002113E0
4.356070686E1,-4.785645306E-1,1.009771109E0,9.667003632E0
4.356283196E1,1.004985496E-1,1.962114573E0,7.575676441E0
4.356495712E1,-2.153540403E-1,2.230110645E0,7.881958008E0
4.356708228E1,-4.211367965E-1,-7.465606928E-1,1.012642574E1
4.356920743E1,3.445664644E-1,1.521835208E0,8.437092781E0
4.357133259E1,1.598405480E0,3.747160196E0,9.456435204E0
4.357345769E1,-8.327022791E-1,7.896314859E-1,1.072941685E1
4.357558285E1,6.125625968E-1,1.119840980E0,8.173882484E0
4.357770795E1,-4.929214716E-1,8.901300430E-1,8.465806961E0
4.357983311E1,-1.435693651E-1,5.551348329E-1,1.063848972E1
4.358195827E1,1.124626637E0,2.378465652E0,9.121439934E0
4.358408342E1,1.339980721E0,2.531606436E0,8.685946465E0
4.358620852E1,-2.967100143E-1,9.762716293E-1,8.681160927E0
4.358833368E1,2.871387303E-1,7.561319470E-1,8.240880966E0
4.359045884E1,-1.119840980E0,6.029912829E-1,9.456435204E0
4.359258399E1,6.652047038E-1,1.268195987E0,1.019820976E1
4.359470910E1,1.086341500E0,2.292324066E0,9.738788605E0
4.359683426E1,5.455635786E-1,1.741974831E0,1.024606609E1
4.359895941E1,-3.445664644E-1,9.954141974E-1,8.968298912E0
4.360108457E1,-9.571290761E-2,1.521835208E0,6.896114826E0
4.360320967E1,-4.833501875E-1,4.642075896E-1,8.542376518E0
4.360533483E1,8.614161611E-2,8.709874153E-1,9.097511292E0
4.360745998E1,1.019342422E0,2.919243574E0,8.528019905E0
4.360958509E1,4.785645287E-3,1.703689694E0,9.135796547E0
4.361171024E1,-4.019941986E-1,1.182054400E0,9.107083321E0
4.361383540E1,-4.977070987E-1,1.770688772E0,8.475378036E0
4.361596056E1,-5.838487148E-1,3.014956415E-1,9.906285286E0
4.361808566E1,4.785645306E-1,1.392622828E0,8.963513374E0
4.362021082E1,1.497906923E0,3.220739365E0,8.638090134E0
4.362233597E1,3.349951804E-1,1.646261930E0,9.092725754E0
4.362446113E1,-2.009970993E-1,1.205982566E0,8.130811691E0
4.362658623E1,-6.795616150E-1,8.327022791E-1,8.102097511E0
4.362871139E1,-4.402793646E-1,1.292124242E-1,9.906285286E0
4.363083655E1,1.143769264E0,2.038684845E0,8.987442017E0
4.363296170E1,1.775474429E0,2.689532757E0,9.087940216E0
4.363508681E1,-6.508477330E-1,4.450650215E-1,9.552147865E0
4.363721196E1,1.483550072E-1,1.344766378E0,7.925028801E0
4.363933712E1,-6.508477330E-1,1.268195987E0,8.331808090E0
4.364146228E1,-1.531406492E-1,8.279166222E-1,9.791430473E0
4.364358738E1,2.727817893E-1,2.019542217E0,8.609375954E0
4.364571254E1,1.698904037E0,2.196611166E0,9.102297783E0
4.364783769E1,-7.226324677E-1,1.004985496E-1,8.604590416E0
4.364996280E1,-4.642075896E-1,1.780260086E0,6.996613503E0
4.365208795E1,-1.105484009E0,8.757730722E-1,9.025727272E0
4.365421311E1,5.312066078E-1,1.770688742E-1,9.944570541E0
4.365633821E1,7.561319470E-1,2.699103832E0,8.537590981E0
4.365846337E1,2.297109663E-1,2.249253273E0,1.002114105E1
4.366058852E1,-8.757730722E-1,1.081555843E0,9.403793335E0
4.366271368E1,-3.206382394E-1,2.713460922E0,6.920042992E0
